Score,Steps,Bombs_placed,Invalid_moves,Epsilon
2,160,8,3,0.01
7,136,7,4,0.01
8,308,16,9,0.01
3,137,10,12,0.01
0,21,3,1,0.01
1,68,8,8,0.01
2,134,6,8,0.01
3,135,15,13,0.01
4,94,12,10,0.01
1,36,4,4,0.01
1,48,4,3,0.01
0,51,4,3,0.01
3,178,11,6,0.01
6,321,17,7,0.01
1,99,4,3,0.01
2,153,7,5,0.01
0,13,2,1,0.01
3,162,11,10,0.01
3,111,8,2,0.01
3,159,8,6,0.01
1,79,10,9,0.01
4,139,10,9,0.01
2,69,9,10,0.01
1,44,5,3,0.01
9,267,16,15,0.01
2,60,6,5,0.01
0,14,2,3,0.01
9,239,13,6,0.01
1,66,7,7,0.01
1,84,8,6,0.01
1,68,5,1,0.01
6,122,11,11,0.01
2,60,7,3,0.01
0,23,3,4,0.01
4,174,14,8,0.01
7,288,9,5,0.01
7,150,15,11,0.01
4,184,8,6,0.01
1,61,8,6,0.01
4,150,14,7,0.01
0,48,6,5,0.01
0,9,1,4,0.01
3,88,6,8,0.01
0,51,1,3,0.01
2,122,11,8,0.01
11,199,14,9,0.01
0,22,3,5,0.01
7,140,12,5,0.01
4,117,12,13,0.01
6,335,16,9,0.01
0,23,3,2,0.01
9,310,17,26,0.01
3,81,4,7,0.01
2,54,6,5,0.01
1,47,5,5,0.01
0,21,3,4,0.01
5,148,8,5,0.01
8,172,10,4,0.01
0,23,3,1,0.01
1,59,8,6,0.01
2,174,11,10,0.01
3,99,7,3,0.01
2,105,5,2,0.01
0,24,2,0,0.01
0,122,5,3,0.01
0,28,3,2,0.01
9,377,16,12,0.01
0,27,4,4,0.01
5,142,11,6,0.01
2,84,7,2,0.01
2,70,6,2,0.01
0,80,6,5,0.01
0,57,3,3,0.01
6,322,18,6,0.01
0,87,10,9,0.01
3,180,15,13,0.01
1,47,6,2,0.01
0,9,1,4,0.01
3,169,12,11,0.01
0,22,1,3,0.01
4,114,11,5,0.01
1,72,9,9,0.01
4,64,7,4,0.01
4,108,11,7,0.01
1,42,6,4,0.01
1,69,9,3,0.01
6,263,23,6,0.01
1,28,3,3,0.01
1,162,10,4,0.01
0,37,4,1,0.01
5,236,12,6,0.01
0,45,6,4,0.01
8,268,18,9,0.01
1,45,5,7,0.01
0,28,3,3,0.01
2,131,9,2,0.01
0,38,5,4,0.01
0,5,1,4,0.01
4,303,14,6,0.01
10,101,9,4,0.01
3,91,8,6,0.01
2,143,9,4,0.01
0,42,4,1,0.01
3,98,7,1,0.01
0,46,1,0,0.01
3,125,11,8,0.01
0,9,1,3,0.01
10,298,16,9,0.01
5,174,8,5,0.01
8,210,13,12,0.01
3,126,8,2,0.01
8,308,19,10,0.01
2,61,6,2,0.01
5,232,11,13,0.01
2,51,5,4,0.01
3,145,8,6,0.01
2,131,9,3,0.01
0,37,4,4,0.01
1,67,3,2,0.01
1,57,7,4,0.01
0,43,1,3,0.01
1,254,12,7,0.01
10,262,29,11,0.01
7,84,9,7,0.01
5,272,9,4,0.01
10,286,16,5,0.01
1,118,8,9,0.01
1,45,6,2,0.01
1,54,4,3,0.01
4,91,9,4,0.01
4,212,10,3,0.01
1,45,5,5,0.01
1,36,4,4,0.01
0,52,5,3,0.01
0,72,8,5,0.01
2,57,7,8,0.01
2,34,4,2,0.01
5,137,10,3,0.01
0,13,2,1,0.01
2,90,7,5,0.01
9,191,17,11,0.01
3,158,14,6,0.01
3,63,6,6,0.01
5,143,13,6,0.01
5,244,10,6,0.01
3,101,9,5,0.01
2,34,4,1,0.01
0,56,6,4,0.01
9,310,28,10,0.01
0,30,3,5,0.01
2,180,10,4,0.01
1,140,9,5,0.01
4,395,20,9,0.01
3,78,8,5,0.01
6,300,16,5,0.01
5,108,7,2,0.01
6,248,14,8,0.01
0,19,1,2,0.01
6,259,9,5,0.01
3,165,13,3,0.01
3,247,16,2,0.01
0,141,4,2,0.01
2,108,5,6,0.01
0,36,2,2,0.01
2,185,17,4,0.01
6,371,5,6,0.01
5,165,10,2,0.01
4,201,9,4,0.01
3,131,10,2,0.01
0,37,1,3,0.01
5,400,10,4,0.01
6,284,9,4,0.01
4,400,10,14,0.01
11,253,13,9,0.01
0,10,1,2,0.01
0,24,3,3,0.01
2,95,6,3,0.01
11,379,20,10,0.01
3,185,9,3,0.01
3,139,11,6,0.01
0,140,4,3,0.01
8,273,11,4,0.01
3,80,8,5,0.01
0,176,4,1,0.01
5,400,16,6,0.01
0,121,8,5,0.01
0,5,1,3,0.01
0,24,1,3,0.01
1,29,4,2,0.01
3,205,15,9,0.01
0,20,2,0,0.01
3,81,8,6,0.01
0,41,6,4,0.01
3,218,11,5,0.01
2,105,6,2,0.01
3,159,11,8,0.01
4,119,9,6,0.01
2,70,8,5,0.01
4,314,13,6,0.01
3,137,10,10,0.01
2,96,6,7,0.01
1,47,4,1,0.01
0,56,5,5,0.01
0,41,6,4,0.01
5,106,4,0,0.01
2,106,3,3,0.01
1,111,8,3,0.01
2,76,7,4,0.01
3,89,7,3,0.01
0,64,6,3,0.01
1,69,3,3,0.01
1,20,2,1,0.01
2,91,5,1,0.01
5,275,9,2,0.01
1,65,8,9,0.01
3,149,6,3,0.01
4,226,14,10,0.01
4,331,9,3,0.01
4,170,10,6,0.01
1,45,5,1,0.01
0,41,4,2,0.01
9,116,8,3,0.01
2,198,7,5,0.01
4,170,7,8,0.01
4,330,10,3,0.01
7,324,15,11,0.01
7,145,11,9,0.01
1,143,10,2,0.01
0,7,1,3,0.01
5,188,10,3,0.01
1,48,5,3,0.01
0,5,1,2,0.01
1,44,5,3,0.01
1,74,6,2,0.01
2,37,4,3,0.01
5,236,16,8,0.01
3,120,8,2,0.01
9,186,15,10,0.01
2,130,9,5,0.01
0,5,1,3,0.01
2,131,11,5,0.01
6,325,14,8,0.01
2,180,10,9,0.01
3,356,22,10,0.01
3,164,12,9,0.01
0,25,3,3,0.01
1,309,18,14,0.01
11,388,20,5,0.01
3,72,7,7,0.01
2,61,8,3,0.01
5,127,10,6,0.01
1,19,2,3,0.01
4,177,21,9,0.01
0,21,3,2,0.01
1,32,4,3,0.01
0,21,3,4,0.01
4,217,11,10,0.01
5,324,18,13,0.01
0,80,8,6,0.01
0,63,4,3,0.01
2,78,5,1,0.01
0,22,3,1,0.01
3,209,9,5,0.01
9,384,26,15,0.01
11,368,33,21,0.01
2,87,6,1,0.01
2,338,18,17,0.01
1,26,3,4,0.01
1,19,2,0,0.01
0,27,3,1,0.01
6,375,15,7,0.01
0,128,7,1,0.01
4,154,12,7,0.01
1,55,6,4,0.01
5,310,22,5,0.01
5,243,21,14,0.01
1,61,6,2,0.01
4,105,10,9,0.01
0,30,3,4,0.01
2,96,10,7,0.01
8,211,13,3,0.01
1,245,17,8,0.01
0,20,3,4,0.01
3,128,7,7,0.01
5,106,12,4,0.01
3,105,10,4,0.01
6,175,15,4,0.01
6,241,14,3,0.01
2,153,10,9,0.01
5,335,21,12,0.01
3,105,10,10,0.01
5,308,16,6,0.01
4,107,8,4,0.01
8,112,13,7,0.01
2,98,9,9,0.01
7,237,17,8,0.01
7,354,11,8,0.01
0,5,1,2,0.01
1,27,3,0,0.01
1,51,5,7,0.01
0,52,5,4,0.01
0,43,3,3,0.01
5,201,11,4,0.01
0,31,3,4,0.01
1,32,3,5,0.01
0,13,1,1,0.01
7,267,11,7,0.01
3,109,6,1,0.01
4,140,7,3,0.01
5,218,8,5,0.01
9,169,8,8,0.01
2,141,9,5,0.01
6,292,14,4,0.01
0,175,6,3,0.01
0,35,1,2,0.01
0,73,5,4,0.01
9,371,12,6,0.01
0,80,8,1,0.01
1,115,12,10,0.01
0,41,4,2,0.01
3,301,17,16,0.01
4,170,7,1,0.01
1,50,6,2,0.01
1,17,2,1,0.01
1,42,5,3,0.01
0,25,3,1,0.01
5,339,18,7,0.01
2,61,8,10,0.01
3,141,11,5,0.01
4,184,14,11,0.01
0,29,4,4,0.01
7,141,13,5,0.01
1,58,7,4,0.01
2,89,7,4,0.01
0,14,2,1,0.01
8,208,11,4,0.01
4,160,14,13,0.01
4,208,15,7,0.01
1,33,4,3,0.01
0,71,10,10,0.01
2,55,6,7,0.01
2,44,6,5,0.01
2,88,9,8,0.01
3,133,11,12,0.01
4,244,24,15,0.01
2,88,6,3,0.01
12,296,18,13,0.01
4,209,19,7,0.01
5,293,16,7,0.01
11,177,18,15,0.01
2,214,14,8,0.01
2,32,4,2,0.01
2,63,7,4,0.01
0,5,1,3,0.01
3,62,7,3,0.01
1,75,9,9,0.01
2,113,9,4,0.01
6,267,30,11,0.01
3,130,9,4,0.01
6,263,9,8,0.01
5,179,10,7,0.01
8,241,21,7,0.01
11,400,25,18,0.01
0,21,3,2,0.01
2,156,12,7,0.01
5,137,9,6,0.01
0,21,3,4,0.01
0,27,4,6,0.01
0,20,3,2,0.01
2,61,7,3,0.01
2,115,14,6,0.01
8,185,13,5,0.01
4,328,13,8,0.01
5,204,14,12,0.01
6,205,18,10,0.01
3,109,12,4,0.01
3,264,18,14,0.01
4,209,17,7,0.01
4,400,23,20,0.01
2,87,8,4,0.01
5,104,9,2,0.01
9,288,19,16,0.01
1,58,7,4,0.01
2,220,13,11,0.01
5,214,16,13,0.01
1,37,3,2,0.01
6,304,17,5,0.01
3,222,11,7,0.01
11,222,13,8,0.01
0,51,7,3,0.01
1,53,6,4,0.01
2,78,7,3,0.01
5,172,13,10,0.01
2,100,9,5,0.01
11,215,13,1,0.01
0,31,3,4,0.01
8,391,20,8,0.01
1,50,6,1,0.01
1,27,3,3,0.01
2,51,5,4,0.01
5,153,13,6,0.01
3,166,13,9,0.01
2,239,11,9,0.01
1,46,6,5,0.01
7,231,16,11,0.01
3,136,7,1,0.01
4,222,12,12,0.01
8,238,18,14,0.01
4,194,11,8,0.01
3,195,7,2,0.01
4,122,10,1,0.01
0,106,7,3,0.01
7,146,13,7,0.01
0,116,7,8,0.01
2,106,13,13,0.01
2,237,13,9,0.01
3,105,12,9,0.01
6,241,17,10,0.01
6,275,17,16,0.01
3,394,21,14,0.01
9,161,13,3,0.01
4,123,10,8,0.01
2,51,6,6,0.01
1,123,14,10,0.01
3,117,8,5,0.01
2,116,9,7,0.01
4,192,16,5,0.01
4,127,10,9,0.01
3,67,7,4,0.01
9,130,11,6,0.01
0,45,6,5,0.01
1,68,9,6,0.01
2,119,13,15,0.01
3,88,9,10,0.01
5,94,10,4,0.01
4,196,12,5,0.01
2,114,12,10,0.01
4,151,14,10,0.01
2,400,23,13,0.01
2,86,6,0,0.01
2,110,11,6,0.01
2,58,6,4,0.01
3,101,10,5,0.01
2,62,6,5,0.01
4,156,12,3,0.01
0,5,1,3,0.01
0,23,3,4,0.01
0,34,3,2,0.01
2,143,7,2,0.01
1,74,8,11,0.01
0,25,3,7,0.01
0,11,1,5,0.01
2,180,8,2,0.01
2,93,10,16,0.01
2,142,12,3,0.01
1,137,10,9,0.01
5,236,17,11,0.01
3,136,10,3,0.01
3,149,11,7,0.01
0,7,1,2,0.01
6,163,12,3,0.01
1,67,9,5,0.01
10,134,15,8,0.01
3,114,7,4,0.01
7,340,30,14,0.01
3,210,18,5,0.01
5,108,10,1,0.01
3,102,9,5,0.01
3,246,19,3,0.01
6,318,23,13,0.01
1,40,5,4,0.01
3,339,18,7,0.01
1,77,5,4,0.01
3,146,12,9,0.01
3,98,9,5,0.01
3,95,9,6,0.01
4,155,15,10,0.01
0,7,1,2,0.01
10,301,28,13,0.01
5,227,12,4,0.01
3,117,7,2,0.01
6,233,6,3,0.01
0,11,1,4,0.01
2,58,6,2,0.01
3,131,13,5,0.01
4,79,9,3,0.01
0,27,1,1,0.01
2,39,4,3,0.01
7,138,17,8,0.01
0,9,1,2,0.01
4,383,27,8,0.01
5,234,12,7,0.01
1,78,5,2,0.01
10,342,23,12,0.01
10,238,19,9,0.01
4,100,11,7,0.01
8,400,40,16,0.01
3,272,13,11,0.01
8,129,11,7,0.01
17,400,23,8,0.01
6,219,12,2,0.01
5,207,11,0,0.01
4,145,12,4,0.01
2,85,8,4,0.01
3,163,15,14,0.01
5,214,14,8,0.01
2,153,12,9,0.01
10,282,14,8,0.01
2,49,5,2,0.01
4,360,23,9,0.01
6,313,19,7,0.01
8,400,20,6,0.01
3,198,9,1,0.01
2,167,15,5,0.01
5,127,10,9,0.01
2,86,10,3,0.01
4,150,14,6,0.01
1,19,2,0,0.01
1,190,10,5,0.01
0,101,5,1,0.01
2,70,7,3,0.01
1,125,14,9,0.01
2,190,5,5,0.01
11,388,16,4,0.01
2,269,13,7,0.01
3,99,11,5,0.01
2,67,6,0,0.01
4,102,11,3,0.01
4,198,6,1,0.01
10,221,9,4,0.01
9,234,19,7,0.01
1,83,7,7,0.01
6,163,11,9,0.01
0,80,7,1,0.01
5,271,16,7,0.01
4,312,15,4,0.01
4,385,24,7,0.01
5,275,13,6,0.01
0,5,1,3,0.01
3,58,7,4,0.01
0,86,10,6,0.01
0,11,1,3,0.01
4,328,20,8,0.01
0,84,4,5,0.01
2,125,11,6,0.01
2,223,14,6,0.01
1,144,11,6,0.01
10,400,26,14,0.01
0,59,3,1,0.01
2,125,8,4,0.01
0,49,1,1,0.01
1,142,7,6,0.01
5,211,12,2,0.01
5,212,9,3,0.01
0,33,4,1,0.01
4,196,9,10,0.01
2,152,10,4,0.01
2,164,15,6,0.01
3,205,18,9,0.01
10,268,14,11,0.01
0,25,3,0,0.01
0,69,3,1,0.01
5,354,23,8,0.01
5,134,11,9,0.01
1,34,4,1,0.01
7,400,19,3,0.01
0,194,9,5,0.01
8,128,13,8,0.01
5,253,19,9,0.01
1,63,5,5,0.01
4,363,25,12,0.01
3,145,8,1,0.01
6,328,21,6,0.01
3,250,13,5,0.01
2,51,6,2,0.01
1,43,4,6,0.01
4,201,12,4,0.01
0,26,3,3,0.01
2,199,4,3,0.01
10,193,12,13,0.01
5,334,16,11,0.01
5,400,13,6,0.01
3,211,12,1,0.01
0,51,6,7,0.01
12,354,18,6,0.01
5,263,12,3,0.01
4,119,8,4,0.01
2,151,11,4,0.01
0,47,1,2,0.01
2,78,8,1,0.01
2,69,8,3,0.01
0,31,4,1,0.01
5,400,20,11,0.01
5,174,15,10,0.01
1,88,9,8,0.01
2,267,9,5,0.01
6,278,11,4,0.01
3,116,6,4,0.01
0,109,12,10,0.01
4,249,9,6,0.01
4,257,10,5,0.01
2,163,5,1,0.01
1,135,9,4,0.01
0,47,3,3,0.01
2,138,5,5,0.01
1,111,4,1,0.01
1,62,8,3,0.01
3,113,9,3,0.01
7,149,5,5,0.01
2,68,6,3,0.01
3,366,7,3,0.01
2,71,6,6,0.01
3,255,15,6,0.01
5,217,7,3,0.01
4,280,11,5,0.01
10,163,14,3,0.01
11,400,20,6,0.01
4,218,5,7,0.01
4,242,13,7,0.01
0,72,4,3,0.01
3,75,6,6,0.01
4,237,17,6,0.01
0,33,1,4,0.01
4,302,15,11,0.01
3,200,12,9,0.01
5,207,13,5,0.01
4,169,9,6,0.01
4,292,15,3,0.01
1,30,4,2,0.01
6,274,9,5,0.01
11,144,10,6,0.01
0,75,1,0,0.01
7,322,12,13,0.01
4,337,13,7,0.01
2,239,4,7,0.01
4,400,11,4,0.01
5,332,7,5,0.01
2,159,13,8,0.01
0,76,6,5,0.01
0,13,1,2,0.01
4,373,18,8,0.01
4,243,5,7,0.01
4,98,9,2,0.01
3,216,12,6,0.01
1,298,8,8,0.01
0,5,1,4,0.01
4,94,8,6,0.01
10,344,26,14,0.01
1,78,7,3,0.01
3,31,3,6,0.01
5,134,11,5,0.01
5,152,9,9,0.01
3,99,10,9,0.01
2,137,13,6,0.01
2,93,11,6,0.01
0,14,2,0,0.01
4,336,18,8,0.01
9,255,12,15,0.01
4,284,14,4,0.01
4,276,16,10,0.01
9,131,12,7,0.01
3,98,10,3,0.01
4,213,10,8,0.01
0,53,2,2,0.01
11,400,31,11,0.01
4,176,12,4,0.01
2,151,8,3,0.01
6,161,13,6,0.01
0,21,1,3,0.01
16,310,29,11,0.01
4,222,13,11,0.01
4,236,9,8,0.01
4,400,17,8,0.01
9,261,24,14,0.01
4,214,10,10,0.01
6,243,14,3,0.01
3,188,12,7,0.01
2,101,8,8,0.01
3,214,13,4,0.01
9,160,13,4,0.01
12,304,18,16,0.01
1,18,2,2,0.01
0,7,1,3,0.01
3,122,9,4,0.01
6,202,15,5,0.01
7,236,15,6,0.01
1,52,6,4,0.01
5,300,21,5,0.01
9,352,33,11,0.01
0,52,6,7,0.01
3,400,22,12,0.01
6,398,38,19,0.01
11,176,15,7,0.01
2,112,12,14,0.01
0,28,4,7,0.01
0,116,10,6,0.01
6,400,21,5,0.01
6,378,21,5,0.01
5,305,24,8,0.01
1,87,4,6,0.01
3,76,6,4,0.01
2,102,12,7,0.01
4,108,13,12,0.01
3,135,13,7,0.01
0,76,8,3,0.01
7,326,28,8,0.01
5,164,11,7,0.01
3,226,11,4,0.01
2,105,12,2,0.01
3,141,10,5,0.01
0,114,11,6,0.01
9,326,28,17,0.01
2,59,6,5,0.01
3,122,9,12,0.01
2,94,10,5,0.01
3,126,13,7,0.01
4,94,9,1,0.01
0,56,7,4,0.01
9,243,18,4,0.01
2,49,6,6,0.01
5,141,12,5,0.01
1,53,7,4,0.01
4,176,12,3,0.01
3,159,13,8,0.01
0,7,1,0,0.01
5,400,30,16,0.01
0,9,1,2,0.01
0,22,1,1,0.01
0,5,1,2,0.01
1,120,8,8,0.01
3,256,12,11,0.01
3,160,14,10,0.01
0,19,1,3,0.01
1,59,7,0,0.01
4,204,13,6,0.01
5,400,21,7,0.01
0,70,6,4,0.01
1,78,6,4,0.01
6,343,26,10,0.01
9,400,30,14,0.01
1,73,6,3,0.01
4,254,14,9,0.01
3,109,8,8,0.01
1,103,5,6,0.01
0,65,4,2,0.01
10,174,10,5,0.01
3,197,9,1,0.01
5,218,12,8,0.01
5,212,16,7,0.01
0,103,9,8,0.01
0,63,1,3,0.01
9,314,28,14,0.01
4,162,16,15,0.01
10,205,19,5,0.01
4,204,16,9,0.01
6,350,35,12,0.01
3,350,21,9,0.01
1,17,2,0,0.01
9,400,33,12,0.01
5,98,11,9,0.01
12,215,19,8,0.01
1,83,10,4,0.01
12,162,17,13,0.01
9,177,18,11,0.01
3,87,8,4,0.01
3,153,13,5,0.01
3,400,41,6,0.01
3,123,8,1,0.01
0,58,6,8,0.01
5,400,33,12,0.01
4,122,10,4,0.01
2,69,8,6,0.01
2,127,12,7,0.01
7,346,38,16,0.01
3,314,21,21,0.01
4,95,7,4,0.01
12,400,42,27,0.01
6,154,11,8,0.01
7,400,26,14,0.01
5,114,13,8,0.01
6,113,12,8,0.01
0,46,3,3,0.01
4,177,15,11,0.01
9,400,37,11,0.01
1,70,4,3,0.01
1,71,5,6,0.01
6,212,19,9,0.01
6,117,12,2,0.01
0,15,2,1,0.01
2,400,31,12,0.01
6,232,22,7,0.01
4,91,8,5,0.01
11,400,26,11,0.01
13,217,17,11,0.01
3,91,9,7,0.01
9,400,36,7,0.01
7,400,31,18,0.01
7,139,13,15,0.01
1,156,13,5,0.01
3,155,14,9,0.01
0,12,1,1,0.01
1,133,11,5,0.01
11,375,29,14,0.01
0,10,1,5,0.01
1,82,9,5,0.01
4,253,15,9,0.01
0,7,1,2,0.01
3,127,12,6,0.01
10,400,38,16,0.01
4,121,8,12,0.01
1,46,6,2,0.01
3,205,13,4,0.01
2,113,9,2,0.01
1,53,5,2,0.01
2,123,11,7,0.01
4,400,34,11,0.01
4,207,18,6,0.01
1,289,19,12,0.01
0,57,8,5,0.01
0,15,1,2,0.01
2,93,8,4,0.01
0,5,1,4,0.01
17,356,38,21,0.01
10,400,37,9,0.01
0,18,1,4,0.01
4,194,17,12,0.01
5,231,15,9,0.01
11,231,20,12,0.01
4,81,8,4,0.01
1,400,27,9,0.01
4,123,9,11,0.01
2,124,11,1,0.01
0,56,8,10,0.01
5,393,38,22,0.01
4,400,38,17,0.01
8,279,22,11,0.01
2,115,14,10,0.01
6,394,36,16,0.01
0,25,3,4,0.01
5,338,30,13,0.01
3,77,8,7,0.01
11,173,15,11,0.01
1,48,6,9,0.01
11,400,38,25,0.01
1,208,12,6,0.01
3,368,30,12,0.01
1,40,5,5,0.01
0,14,2,1,0.01
2,372,34,12,0.01
0,68,6,2,0.01
9,400,30,15,0.01
6,400,31,9,0.01
10,400,37,11,0.01
4,261,17,5,0.01
4,271,14,4,0.01
4,147,10,8,0.01
1,40,5,4,0.01
2,184,14,9,0.01
4,400,37,10,0.01
8,400,32,9,0.01
1,47,6,4,0.01
0,44,5,2,0.01
0,73,7,5,0.01
9,258,20,8,0.01
5,396,34,14,0.01
1,232,23,11,0.01
3,400,20,11,0.01
6,182,16,5,0.01
3,146,13,6,0.01
1,182,14,7,0.01
10,400,35,9,0.01
3,142,12,4,0.01
7,400,38,15,0.01
3,128,9,4,0.01
6,211,16,4,0.01
0,5,1,4,0.01
5,400,35,11,0.01
0,75,9,9,0.01
4,400,31,7,0.01
0,24,3,4,0.01
3,68,7,6,0.01
6,189,14,6,0.01
12,329,33,10,0.01
4,89,10,3,0.01
13,400,28,2,0.01
9,400,23,16,0.01
4,400,26,9,0.01
2,324,19,9,0.01
5,400,33,9,0.01
1,64,4,4,0.01
9,400,25,4,0.01
10,234,17,10,0.01
5,400,27,8,0.01
3,400,21,5,0.01
0,69,1,2,0.01
5,400,18,7,0.01
0,17,1,3,0.01
2,400,25,2,0.01
2,231,8,4,0.01
6,231,13,9,0.01
3,351,27,12,0.01
9,239,18,12,0.01
4,271,17,9,0.01
15,197,19,8,0.01
3,228,11,5,0.01
3,400,28,8,0.01
0,17,1,1,0.01
11,400,26,7,0.01
7,232,16,5,0.01
1,57,5,2,0.01
3,223,15,5,0.01
0,7,1,0,0.01
5,250,15,7,0.01
4,400,30,5,0.01
6,400,35,6,0.01
4,107,13,6,0.01
2,113,4,3,0.01
2,108,9,6,0.01
3,108,11,6,0.01
1,67,5,2,0.01
1,101,12,8,0.01
1,66,2,3,0.01
3,118,9,6,0.01
0,39,1,1,0.01
9,400,28,9,0.01
6,400,37,11,0.01
13,369,40,9,0.01
1,203,15,8,0.01
5,179,14,9,0.01
2,106,9,5,0.01
5,400,25,2,0.01
3,183,10,12,0.01
17,400,34,19,0.01
0,9,1,2,0.01
3,400,32,6,0.01
2,104,8,9,0.01
7,400,28,12,0.01
5,172,13,3,0.01
2,85,8,4,0.01
3,182,15,9,0.01
0,29,1,2,0.01
1,56,6,1,0.01
2,339,26,11,0.01
0,7,1,3,0.01
1,123,9,5,0.01
3,79,9,3,0.01
0,5,1,4,0.01
11,400,44,12,0.01
17,400,46,26,0.01
8,400,37,15,0.01
4,194,12,5,0.01
1,66,8,2,0.01
8,200,18,4,0.01
11,400,35,10,0.01
6,372,37,22,0.01
8,171,19,6,0.01
0,5,1,4,0.01
12,400,26,8,0.01
8,301,28,8,0.01
0,118,13,9,0.01
9,387,36,12,0.01
0,63,1,4,0.01
6,305,28,9,0.01
9,398,32,17,0.01
5,400,25,15,0.01
9,400,29,8,0.01
2,99,9,6,0.01
1,80,8,8,0.01
3,138,12,11,0.01
2,164,13,8,0.01
9,357,24,5,0.01
8,400,24,11,0.01
5,151,10,6,0.01
4,181,12,6,0.01
0,22,1,2,0.01
4,400,31,12,0.01
1,109,9,4,0.01
10,386,36,12,0.01
2,228,12,7,0.01
0,115,7,0,0.01
0,22,1,3,0.01
6,317,6,6,0.01
8,400,31,13,0.01
2,189,5,3,0.01
3,102,9,3,0.01
5,270,22,11,0.01
2,101,11,2,0.01
10,400,21,8,0.01
0,96,3,2,0.01
3,193,9,3,0.01
5,400,18,6,0.01
3,400,18,5,0.01
4,167,8,6,0.01
6,305,14,7,0.01
1,359,12,5,0.01
5,400,19,10,0.01
9,400,26,8,0.01
5,263,9,9,0.01
2,140,11,4,0.01
10,400,11,5,0.01
1,169,4,4,0.01
2,91,7,0,0.01
4,400,17,12,0.01
5,298,12,6,0.01
0,83,1,4,0.01
6,367,13,6,0.01
2,400,8,5,0.01
8,247,10,4,0.01
3,177,10,3,0.01
1,126,5,2,0.01
2,400,4,7,0.01
1,168,8,4,0.01
3,83,7,8,0.01
1,178,6,5,0.01
4,400,14,7,0.01
5,215,17,7,0.01
2,124,3,5,0.01
1,61,7,1,0.01
0,58,1,2,0.01
4,400,6,5,0.01
5,268,4,3,0.01
9,231,11,5,0.01
8,400,14,11,0.01
2,161,9,5,0.01
9,336,18,6,0.01
12,306,17,7,0.01
1,261,7,7,0.01
2,138,7,7,0.01
4,400,7,5,0.01
5,400,9,8,0.01
1,145,5,4,0.01
2,357,13,8,0.01
1,61,2,3,0.01
5,198,13,5,0.01
4,370,19,8,0.01
7,400,23,11,0.01
3,150,7,4,0.01
3,167,6,8,0.01
10,383,11,6,0.01
6,359,21,16,0.01
6,365,26,9,0.01
4,234,18,10,0.01
0,49,4,1,0.01
7,400,26,5,0.01
12,284,23,8,0.01
18,400,32,7,0.01
1,181,15,10,0.01
1,77,9,1,0.01
6,270,7,0,0.01
1,60,5,2,0.01
2,91,6,2,0.01
1,84,7,1,0.01
6,400,20,4,0.01
5,134,8,6,0.01
2,36,4,0,0.01
1,97,3,6,0.01
1,102,9,9,0.01
3,242,16,6,0.01
0,30,3,2,0.01
5,400,34,18,0.01
9,397,23,9,0.01
3,379,15,4,0.01
3,334,21,7,0.01
13,380,35,27,0.01
0,52,5,5,0.01
3,100,6,1,0.01
3,123,10,4,0.01
10,175,15,8,0.01
10,284,29,16,0.01
0,40,1,1,0.01
10,357,31,11,0.01
0,23,1,2,0.01
1,55,6,2,0.01
10,333,25,6,0.01
3,163,12,15,0.01
9,296,24,5,0.01
10,400,34,11,0.01
8,396,30,13,0.01
2,93,7,1,0.01
1,234,6,5,0.01
0,11,1,1,0.01
2,98,11,9,0.01
2,400,31,10,0.01
3,400,23,4,0.01
8,157,14,7,0.01
3,98,9,5,0.01
5,360,23,4,0.01
0,59,1,1,0.01
5,328,15,8,0.01
2,251,17,7,0.01
4,176,13,3,0.01
6,232,11,4,0.01
3,110,9,10,0.01
0,9,1,2,0.01
6,260,19,13,0.01
1,43,5,4,0.01
0,29,2,0,0.01
2,54,7,4,0.01
2,146,8,3,0.01
5,163,14,13,0.01
7,382,20,11,0.01
0,28,3,4,0.01
2,134,14,1,0.01
7,138,10,2,0.01
2,150,2,3,0.01
5,308,16,5,0.01
4,187,15,11,0.01
11,350,26,14,0.01
2,93,5,2,0.01
2,180,7,4,0.01
10,400,33,10,0.01
5,87,9,3,0.01
0,26,2,1,0.01
1,104,8,11,0.01
3,264,17,6,0.01
8,133,13,13,0.01
4,400,32,10,0.01
2,80,9,7,0.01
1,77,8,4,0.01
7,255,16,9,0.01
2,308,10,5,0.01
4,179,13,7,0.01
6,400,24,8,0.01
10,374,18,8,0.01
0,30,2,1,0.01
9,400,34,6,0.01
1,58,4,0,0.01
3,320,16,7,0.01
5,400,32,10,0.01
7,400,12,2,0.01
5,400,17,7,0.01
4,243,17,5,0.01
7,371,9,5,0.01
10,355,17,5,0.01
0,23,1,3,0.01
3,185,8,2,0.01
10,219,10,5,0.01
9,331,32,18,0.01
3,226,10,3,0.01
4,400,33,5,0.01
2,64,7,2,0.01
4,231,14,6,0.01
0,42,4,4,0.01
11,244,14,9,0.01
1,73,9,6,0.01
0,206,11,8,0.01
0,51,4,4,0.01
3,363,10,5,0.01
4,76,8,5,0.01
0,22,1,2,0.01
10,184,14,5,0.01
0,37,2,1,0.01
0,138,12,7,0.01
1,46,5,6,0.01
3,93,9,6,0.01
5,258,9,3,0.01
2,384,18,9,0.01
1,92,7,4,0.01
2,132,8,5,0.01
7,286,20,6,0.01
1,346,20,10,0.01
4,92,9,2,0.01
5,273,18,6,0.01
1,57,5,5,0.01
