2,34,2,5,0.32
2,30,2,6,0.31
0,13,1,2,0.3
0,17,1,2,0.29
0,7,1,1,0.28
0,32,2,4,0.27
0,17,1,1,0.27
1,21,2,3,0.27
0,17,1,2,0.26
0,23,1,4,0.25
1,24,2,0,0.25
0,16,1,2,0.24
0,44,2,4,0.23
0,9,1,2,0.23
0,8,1,2,0.23
2,88,4,9,0.21
1,79,2,10,0.2
0,33,1,4,0.19
0,51,3,11,0.18
0,30,2,5,0.17
1,23,2,2,0.17
1,17,2,3,0.17
0,6,1,1,0.17
2,34,2,3,0.16
1,25,2,3,0.16
0,25,1,5,0.16
0,15,2,2,0.15
1,31,2,6,0.15
0,7,1,3,0.15
0,14,2,5,0.15
0,14,2,3,0.15
1,22,2,4,0.14
0,18,2,4,0.14
0,17,2,5,0.14
2,22,2,3,0.14
1,24,2,3,0.14
1,27,3,6,0.13
1,49,3,9,0.13
2,52,4,14,0.12
1,26,3,9,0.12
2,38,4,7,0.12
1,43,3,6,0.12
3,19,2,4,0.12
0,9,1,4,0.12
1,25,3,8,0.12
1,26,3,9,0.11
0,13,2,4,0.11
0,20,3,9,0.11
0,6,1,3,0.11
0,6,1,3,0.11
0,13,2,7,0.11
2,22,2,5,0.11
0,13,2,7,0.11
0,8,1,3,0.11
1,24,3,11,0.1
2,29,3,9,0.1
3,25,2,4,0.1
0,8,1,1,0.1
1,19,2,4,0.1
0,12,2,7,0.1
1,16,2,4,0.1
1,18,2,7,0.1
0,14,2,7,0.1
0,6,1,3,0.1
0,15,2,7,0.1
3,29,3,8,0.1
1,18,2,4,0.1
2,24,2,5,0.1
1,21,2,3,0.09
1,20,2,4,0.09
1,19,2,3,0.09
0,7,1,2,0.09
0,6,1,1,0.09
0,13,2,8,0.09
0,26,3,10,0.09
0,15,2,6,0.09
0,6,1,3,0.09
1,26,3,7,0.09
0,13,2,7,0.09
0,6,1,3,0.09
0,13,2,8,0.09
0,30,4,13,0.09
0,13,2,5,0.09
2,18,2,5,0.08
0,27,4,12,0.08
0,6,1,3,0.08
2,38,3,7,0.08
2,27,3,11,0.08
1,28,3,7,0.08
0,6,1,3,0.08
3,25,3,8,0.08
0,23,3,6,0.5
1,36,3,7,0.47
0,5,1,3,0.46
0,24,1,5,0.45
0,36,1,5,0.42
0,12,1,3,0.41
0,14,1,4,0.4
0,34,1,2,0.37
1,17,2,4,0.36
0,10,1,5,0.35
0,8,1,1,0.35
0,6,1,3,0.34
0,11,1,4,0.33
0,26,1,5,0.32
0,12,1,0,0.31
0,39,1,7,0.3
3,73,4,10,0.26
0,46,1,10,0.24
0,47,1,3,0.24
2,52,2,1,0.23
2,27,2,3,0.22
0,42,1,4,0.21
7,112,6,6,0.19
0,5,1,1,0.18
0,39,1,4,0.17
0,68,1,7,0.17
0,96,2,6,0.16
3,46,3,3,0.15
0,9,1,1,0.15
0,115,1,9,0.14
0,28,1,1,0.14
7,176,5,15,0.12
4,169,4,5,0.11
1,82,2,5,0.1
12,312,8,6,0.09
0,151,1,7,0.08
0,52,1,2,0.08
0,20,1,2,0.08
1,103,2,1,0.08
3,330,4,9,0.07
0,26,1,1,0.07
6,360,5,11,0.06
4,400,4,10,0.05
0,5,1,1,0.05
2,400,4,3,0.05
4,400,4,4,0.04
0,87,1,2,0.04
6,400,2,10,0.04
4,400,2,7,0.04
1,400,1,7,0.03
3,317,4,5,0.03
3,400,1,6,0.03
0,400,3,5,0.03
0,82,1,0,0.03
0,31,1,0,0.03
0,45,1,0,0.03
0,400,0,4,0.03
0,269,1,3,0.03
0,128,1,2,0.03
0,75,1,1,0.03
0,52,1,0,0.03
0,88,1,1,0.03
0,262,1,3,0.02
0,400,1,3,0.02
0,29,1,2,0.02
4,400,3,2,0.02
1,400,1,9,0.02
2,400,2,3,0.02
0,119,1,2,0.02
2,400,2,1,0.02
0,400,2,2,0.02
0,400,2,8,0.02
3,400,1,3,0.02
0,400,0,3,0.02
0,400,0,4,0.02
3,400,2,1,0.01
1,400,1,18,0.01
0,400,1,1,0.01
0,400,0,5,0.01
2,400,1,15,0.01
0,400,0,106,0.01
1,400,1,1,0.01
0,400,0,2,0.01
1,400,1,4,0.01
0,190,1,3,0.01
0,400,1,7,0.01
0,347,1,0,0.01
1,400,2,3,0.01
0,400,0,1,0.01
0,400,0,3,0.01
1,400,1,0,0.01
0,400,0,0,0.01
0,400,0,1,0.01
0,110,1,1,0.01
0,400,0,2,0.01
0,400,0,1,0.01
0,400,0,1,0.01
0,194,1,1,0.01
0,316,1,0,0.01
0,203,1,2,0.01
0,400,0,2,0.5
0,14,1,6,0.48
0,5,1,2,0.47
0,12,1,7,0.45
0,31,1,8,0.43
0,7,1,0,0.42
2,35,3,5,0.4
0,35,1,5,0.37
0,5,1,0,0.37
0,7,1,3,0.36
0,20,1,5,0.34
0,13,1,4,0.33
0,5,1,1,0.33
0,31,2,4,0.31
0,30,1,3,0.3
0,24,1,3,0.29
1,164,4,15,0.24
0,123,1,11,0.2
0,9,1,1,0.2
3,292,6,21,0.16
0,110,2,10,0.15
1,38,2,1,0.14
0,45,1,2,0.14
4,208,4,7,0.13
8,400,7,14,0.1
4,232,5,8,0.09
1,249,3,8,0.09
5,400,5,9,0.07
5,400,4,9,0.07
3,400,2,15,0.06
0,325,1,8,0.05
0,400,0,12,0.05
5,400,5,36,0.04
5,400,5,9,0.04
0,106,1,1,0.04
1,205,3,4,0.04
0,400,1,8,0.03
0,400,1,7,0.03
0,400,0,3,0.03
1,400,2,4,0.03
3,400,2,7,0.03
6,400,3,8,0.03
3,400,2,4,0.03
3,400,2,5,0.02
0,222,1,3,0.02
0,400,3,3,0.02
0,374,2,4,0.02
2,400,2,3,0.02
8,400,3,4,0.02
0,177,1,0,0.02
4,400,4,1,0.02
5,400,3,7,0.02
0,400,0,3,0.02
0,215,1,2,0.02
0,400,0,3,0.02
6,400,3,4,0.02
0,64,1,0,0.02
0,400,0,5,0.01
0,400,2,2,0.01
0,400,0,5,0.01
0,400,0,2,0.01
0,364,1,1,0.01
0,163,1,4,0.01
0,400,0,7,0.01
6,400,4,0,0.01
2,400,1,4,0.01
0,159,1,3,0.01
0,400,0,1,0.01
0,400,0,1,0.01
0,400,0,1,0.01
2,201,2,1,0.01
0,400,0,2,0.01
2,400,1,3,0.01
2,284,3,2,0.01
2,400,2,1,0.01
0,400,0,1,0.01
0,400,0,0,0.01
0,400,0,2,0.01
0,400,0,1,0.01
8,400,5,1,0.01
6,382,5,4,0.01
7,400,5,0,0.01
2,283,3,0,0.01
0,37,1,0,0.01
5,400,5,0,0.01
0,400,0,0,0.01
9,220,7,0,0.01
0,400,0,3,0.01
7,256,4,2,0.01
7,400,4,2,0.01
0,400,0,5,0.01
0,400,0,3,0.01
0,161,1,0,0.01
1,202,2,5,0.01
0,400,0,1,0.01
0,400,0,2,0.01
6,400,2,1,0.01
0,400,0,1,0.01
11,400,6,2,0.01
0,400,0,3,0.01
9,400,6,1,0.5
1,32,3,9,0.47
0,9,1,3,0.45
0,15,2,5,0.43
0,20,2,5,0.42
0,14,1,4,0.41
0,6,1,0,0.4
0,35,1,6,0.37
0,12,1,5,0.36
0,12,1,2,0.35
2,157,6,23,0.29
0,14,1,3,0.28
8,238,13,24,0.21
0,25,1,2,0.21
0,5,1,0,0.21
0,106,1,8,0.19
2,143,4,6,0.17
2,83,5,8,0.16
0,87,1,19,0.15
3,56,3,3,0.14
0,92,3,7,0.14
0,89,1,11,0.12
1,59,2,4,0.12
15,400,8,17,0.09
5,105,5,3,0.09
2,61,4,4,0.09
2,43,2,0,0.09
6,67,4,3,0.08
5,88,6,1,0.08
0,96,1,5,0.08
9,400,9,7,0.07
17,357,13,12,0.06
2,174,4,3,0.06
1,36,2,1,0.06
2,160,2,5,0.06
1,400,3,9,0.05
2,298,3,6,0.05
6,104,4,0,0.05
0,17,1,0,0.05
11,210,9,4,0.04
1,262,3,6,0.04
9,400,6,5,0.04
0,102,1,2,0.04
0,37,1,0,0.04
18,400,8,11,0.03
0,25,1,1,0.03
0,13,1,1,0.03
13,248,10,10,0.03
0,71,2,2,0.03
16,400,10,8,0.03
0,7,1,1,0.03
12,226,11,9,0.03
5,400,3,8,0.03
1,24,2,2,0.03
23,388,12,8,0.02
5,64,4,1,0.02
3,174,6,3,0.02
28,400,15,2,0.02
2,246,4,7,0.02
29,400,16,8,0.02
2,51,3,0,0.02
0,167,1,3,0.02
0,25,1,0,0.02
0,110,1,1,0.02
10,219,7,7,0.02
0,165,1,1,0.02
7,75,5,2,0.02
3,71,4,6,0.02
0,400,0,4,0.02
0,400,0,3,0.02
0,400,0,2,0.02
21,400,13,8,0.02
0,252,1,2,0.02
7,104,8,8,0.02
0,400,0,4,0.02
7,307,8,7,0.02
28,191,14,2,0.02
8,126,6,2,0.02
23,400,21,4,0.02
0,400,0,3,0.01
4,70,4,0,0.01
19,400,14,7,0.01
7,188,5,1,0.01
0,135,1,2,0.01
0,400,0,3,0.01
2,32,2,0,0.01
0,29,1,0,0.01
7,65,5,3,0.01
19,135,10,13,0.01
11,102,6,3,0.01
7,100,6,9,0.01
18,154,12,8,0.01
48,400,30,14,0.01
2,52,5,3,0.01
21,204,14,6,0.01
12,136,6,3,0.01
9,111,6,10,0.01
9,68,6,0,0.01
0,400,0,5,0.01
6,88,7,8,0.01
10,400,9,9,0.5
1,38,2,8,0.47
3,49,3,9,0.43
0,27,1,9,0.4
0,9,1,2,0.39
1,27,2,8,0.37
2,48,2,13,0.34
1,51,2,12,0.32
6,103,6,16,0.27
5,111,4,18,0.24
6,153,6,19,0.2
0,42,1,4,0.2
1,41,2,8,0.19
1,111,4,9,0.18
4,97,3,13,0.16
10,189,7,10,0.14
0,28,1,2,0.14
1,27,2,6,0.14
2,26,3,1,0.14
0,14,1,2,0.14
9,194,5,10,0.12
1,25,2,2,0.12
2,34,2,8,0.12
8,108,7,10,0.11
4,53,5,3,0.11
12,243,7,14,0.09
7,105,6,13,0.09
0,44,1,2,0.09
0,99,1,6,0.08
1,85,2,4,0.08
4,142,4,14,0.07
4,109,4,6,0.07
0,64,1,4,0.07
0,196,1,9,0.07
0,12,2,0,0.07
3,119,4,9,0.06
2,400,3,8,0.06
0,47,1,5,0.06
3,166,6,14,0.05
6,182,5,6,0.05
3,142,3,5,0.05
3,93,5,4,0.05
2,105,2,8,0.05
0,51,1,3,0.04
2,165,2,2,0.04
11,184,6,7,0.04
0,7,1,3,0.04
0,5,1,2,0.04
0,52,1,3,0.04
0,41,1,3,0.04
7,163,7,2,0.04
0,9,1,2,0.04
0,19,1,1,0.04
4,175,4,12,0.04
2,34,3,0,0.04
11,123,6,6,0.04
7,77,5,5,0.04
1,18,2,2,0.03
2,83,5,10,0.03
0,13,2,3,0.03
4,45,3,4,0.03
3,36,4,6,0.03
4,398,4,3,0.03
4,52,5,5,0.03
0,6,1,1,0.03
12,115,7,3,0.03
1,39,3,4,0.03
2,70,4,11,0.03
2,174,2,5,0.03
6,67,7,10,0.03
2,19,2,2,0.03
8,66,5,9,0.03
2,45,5,11,0.03
9,71,7,6,0.03
1,21,2,8,0.03
6,66,6,4,0.03
1,18,2,3,0.03
0,24,3,7,0.03
7,69,6,8,0.03
3,69,8,14,0.03
3,54,6,15,0.03
3,29,3,1,0.03
1,37,4,6,0.03
2,29,3,1,0.03
6,49,4,3,0.03
5,55,4,4,0.03
2,33,4,10,0.03
0,19,2,1,0.03
2,45,5,10,0.03
5,48,5,8,0.03
1,17,2,2,0.03
3,36,4,9,0.03
2,49,4,7,0.03
15,189,13,12,0.03
0,9,1,2,0.03
12,77,7,7,0.03
6,79,4,1,0.03
0,59,1,3,0.03
10,309,7,8,0.02
8,77,6,3,0.02
0,135,1,4,0.5
0,5,1,2,0.5
0,15,2,5,0.48
0,13,1,3,0.46
0,11,1,5,0.45
1,52,3,10,0.41
0,27,1,7,0.38
0,25,1,2,0.36
0,16,1,4,0.36
0,76,1,20,0.3
0,36,1,7,0.29
0,98,1,14,0.25
0,23,1,3,0.24
2,58,3,4,0.23
2,46,2,7,0.22
6,105,4,10,0.2
11,400,12,27,0.14
0,90,1,7,0.13
0,61,1,6,0.12
0,21,1,3,0.12
0,9,1,3,0.12
21,294,13,11,0.1
8,97,7,17,0.09
7,73,5,9,0.09
20,329,11,15,0.08
1,32,3,4,0.08
0,44,1,3,0.08
4,48,3,2,0.07
16,225,11,14,0.07
2,62,5,9,0.07
4,124,5,1,0.07
5,123,8,10,0.06
1,20,2,4,0.06
0,25,1,2,0.06
1,22,3,7,0.06
0,16,1,3,0.06
17,165,11,16,0.06
1,30,3,3,0.06
0,12,1,1,0.06
1,31,3,2,0.06
9,112,10,14,0.05
3,82,5,7,0.05
18,98,7,4,0.05
0,33,4,5,0.05
2,18,2,5,0.05
6,59,6,8,0.05
1,19,2,5,0.05
6,74,7,5,0.05
8,114,6,7,0.05
7,82,5,9,0.05
5,46,4,4,0.05
2,41,4,11,0.05
21,211,14,14,0.04
3,50,5,10,0.04
4,74,8,2,0.04
14,172,10,6,0.04
2,35,3,5,0.04
9,113,8,13,0.04
3,56,4,10,0.04
3,44,4,5,0.04
9,111,7,3,0.04
6,49,4,1,0.04
15,203,13,12,0.04
10,88,6,8,0.04
13,127,10,9,0.04
8,80,8,8,0.04
7,400,6,7,0.03
0,18,2,0,0.03
11,141,9,4,0.03
19,171,17,18,0.03
6,52,5,7,0.03
4,47,5,9,0.03
13,102,10,6,0.03
2,19,2,5,0.03
17,136,11,7,0.03
4,51,5,10,0.03
4,70,5,12,0.03
2,53,6,7,0.03
11,121,8,4,0.03
4,52,4,0,0.03
36,372,26,18,0.03
17,195,9,2,0.03
5,43,4,7,0.03
6,85,6,1,0.03
4,59,3,4,0.03
0,11,1,2,0.03
8,75,6,9,0.03
6,76,5,4,0.03
10,261,13,7,0.02
31,400,25,25,0.02
4,400,3,10,0.02
6,75,5,5,0.02
12,113,9,8,0.02
18,400,15,11,0.02
27,227,17,16,0.02
1,19,2,5,0.02
5,52,4,0,0.02
30,390,24,19,0.02
14,359,10,10,0.02
2,29,3,3,0.02
5,60,5,7,0.5
0,7,1,3,0.49
2,38,4,9,0.46
0,6,1,2,0.45
0,9,1,2,0.45
1,64,5,13,0.39
4,104,4,11,0.33
0,53,1,11,0.3
0,29,3,5,0.29
3,82,4,15,0.26
0,18,2,6,0.25
8,133,6,15,0.21
0,8,1,4,0.21
0,5,1,3,0.2
5,248,6,29,0.17
18,204,13,9,0.14
19,365,13,24,0.12
18,166,11,9,0.11
7,62,5,9,0.1
12,234,10,12,0.1
4,44,4,7,0.1
5,84,3,4,0.09
2,52,2,7,0.09
2,48,3,3,0.09
8,69,4,2,0.08
17,353,16,18,0.08
2,45,4,6,0.07
5,60,5,2,0.07
15,245,12,15,0.07
5,107,5,1,0.06
0,40,2,6,0.06
3,55,5,6,0.06
7,131,9,13,0.06
13,332,15,11,0.05
2,75,3,7,0.05
11,132,7,4,0.05
16,207,12,11,0.05
17,283,14,15,0.04
3,62,3,1,0.04
1,48,3,6,0.04
13,400,14,13,0.04
1,39,2,3,0.04
15,400,12,14,0.03
10,400,9,11,0.03
5,88,5,3,0.03
12,400,11,11,0.03
2,400,1,8,0.03
0,154,1,4,0.03
0,276,1,6,0.03
3,311,3,7,0.03
2,400,4,6,0.02
9,400,4,11,0.02
9,400,6,9,0.02
0,400,0,3,0.02
5,159,5,4,0.02
5,400,3,1,0.02
6,400,6,12,0.02
4,400,6,2,0.02
8,400,7,9,0.02
3,400,4,1,0.02
0,54,1,4,0.02
12,400,6,6,0.02
6,363,6,3,0.02
4,400,4,2,0.02
0,400,1,5,0.01
10,400,8,6,0.01
5,365,6,3,0.01
14,400,9,5,0.01
3,400,2,5,0.01
2,56,4,5,0.01
19,321,14,6,0.01
7,400,6,6,0.01
1,400,2,6,0.01
8,400,6,0,0.01
0,400,3,5,0.01
4,400,3,0,0.01
4,62,4,4,0.01
2,400,3,5,0.01
9,400,5,1,0.01
14,400,11,4,0.01
7,400,3,6,0.01
14,400,11,7,0.01
5,400,5,8,0.01
9,175,7,6,0.01
7,190,8,12,0.01
11,400,9,1,0.01
10,400,10,3,0.01
8,400,6,3,0.01
4,74,5,3,0.01
18,400,10,6,0.01
19,400,11,6,0.01
1,35,2,1,0.01
7,177,9,12,0.01
15,400,9,13,0.01
23,400,15,16,0.01
2,400,2,1,0.01
9,88,7,6,0.01
1,298,5,9,0.01
16,183,11,4,0.01
5,400,3,4,0.01
6,163,7,8,0.5
0,18,1,6,0.48
0,19,2,8,0.45
0,7,1,4,0.44
1,26,2,10,0.41
0,8,1,3,0.4
0,24,1,8,0.38
0,17,1,5,0.36
1,43,2,6,0.33
0,33,1,5,0.31
0,52,1,9,0.29
0,85,1,15,0.25
0,7,1,1,0.25
0,98,2,8,0.22
0,40,1,4,0.21
2,61,2,10,0.2
3,54,3,8,0.18
1,60,2,10,0.17
18,179,12,11,0.15
0,5,1,4,0.15
5,61,4,3,0.14
15,158,13,16,0.13
2,34,4,8,0.13
0,7,1,4,0.13
6,85,6,8,0.12
17,163,12,12,0.11
7,79,5,9,0.1
0,33,1,2,0.1
3,79,4,8,0.1
11,163,9,9,0.09
5,47,4,7,0.09
4,42,5,2,0.09
18,138,13,14,0.08
2,41,4,7,0.08
2,21,2,5,0.08
7,114,9,12,0.07
15,183,11,9,0.07
2,29,3,4,0.07
1,22,2,4,0.07
36,400,23,13,0.06
0,122,1,5,0.06
1,55,2,6,0.05
3,81,4,10,0.05
0,21,1,4,0.05
2,21,2,4,0.05
8,400,7,11,0.05
17,400,15,23,0.05
4,31,3,6,0.04
4,44,4,6,0.04
14,382,13,8,0.04
8,113,5,6,0.04
5,147,7,8,0.04
4,41,4,5,0.04
13,226,9,13,0.04
15,161,10,9,0.04
6,90,5,5,0.04
7,400,3,6,0.03
11,400,8,9,0.03
0,11,1,0,0.03
0,32,2,0,0.03
5,400,4,3,0.03
2,37,3,6,0.03
4,42,4,0,0.03
6,400,6,10,0.03
5,36,3,5,0.03
2,31,3,5,0.03
2,42,5,8,0.03
4,49,4,7,0.03
11,400,13,13,0.03
5,37,4,7,0.03
9,70,5,7,0.03
3,35,3,4,0.03
2,36,4,4,0.03
8,400,12,16,0.03
1,16,2,0,0.03
2,41,3,4,0.03
2,29,2,3,0.03
10,176,13,12,0.03
18,136,13,12,0.03
8,97,12,17,0.02
15,400,9,9,0.02
0,17,1,0,0.02
3,45,4,1,0.02
18,328,16,12,0.02
1,30,2,4,0.02
6,72,6,6,0.02
16,182,14,3,0.02
3,36,4,5,0.02
7,146,7,9,0.02
26,400,16,14,0.02
2,36,4,2,0.02
4,34,3,6,0.02
16,146,9,11,0.02
10,167,8,7,0.02
11,215,11,5,0.02
17,382,11,8,0.02
18,244,13,16,0.02
21,400,12,7,0.02
21,317,16,11,0.02
1,400,2,1,0.02
6,69,5,0,0.5
0,21,1,3,0.48
0,6,1,3,0.47
0,13,1,5,0.45
0,16,1,6,0.43
1,16,2,5,0.42
0,21,1,8,0.4
0,27,2,6,0.38
0,19,1,1,0.37
2,61,3,13,0.34
3,37,3,4,0.32
15,196,12,34,0.24
10,152,7,22,0.2
0,13,1,2,0.2
0,12,1,2,0.19
1,22,3,5,0.19
1,22,2,5,0.18
5,66,6,12,0.18
2,20,2,4,0.17
2,26,3,7,0.17
5,45,6,8,0.16
3,27,3,5,0.16
0,7,1,3,0.16
6,56,6,11,0.15
2,31,3,10,0.15
1,15,2,5,0.14
2,18,2,4,0.14
1,37,4,9,0.14
5,48,5,8,0.13
0,5,1,4,0.13
6,53,5,9,0.13
4,57,6,14,0.12
3,79,7,18,0.12
10,90,8,15,0.11
1,35,4,5,0.11
13,400,22,26,0.09
9,73,5,9,0.09
8,58,4,12,0.09
9,90,6,5,0.08
24,400,19,25,0.07
9,104,10,14,0.07
13,270,11,17,0.07
1,32,4,8,0.07
0,7,1,2,0.06
9,90,8,7,0.06
9,93,7,6,0.06
4,79,7,9,0.06
2,38,4,7,0.06
2,31,3,5,0.06
6,70,7,14,0.06
3,42,3,5,0.06
11,107,8,9,0.05
17,400,17,21,0.05
3,40,4,4,0.05
6,78,5,10,0.05
4,57,5,8,0.05
10,89,7,5,0.04
0,12,1,1,0.04
6,80,4,9,0.04
3,31,3,4,0.04
4,71,6,11,0.04
4,59,5,4,0.04
2,42,4,0,0.04
18,189,18,26,0.04
3,42,4,6,0.04
3,41,5,5,0.04
2,29,3,1,0.04
2,156,3,5,0.04
5,57,6,11,0.04
5,48,5,1,0.04
8,199,8,13,0.04
6,66,7,8,0.04
3,32,3,6,0.04
11,237,12,19,0.04
0,32,4,9,0.03
5,101,8,11,0.03
4,100,8,15,0.03
8,110,10,9,0.03
16,181,11,12,0.03
21,400,14,24,0.03
18,175,14,15,0.03
21,349,19,21,0.03
9,101,8,9,0.03
7,79,7,8,0.03
28,400,21,17,0.03
11,103,10,12,0.02
15,335,21,37,0.02
0,19,2,0,0.02
8,75,7,1,0.02
9,116,11,16,0.02
3,61,8,11,0.02
5,67,4,1,0.02
10,151,14,21,0.02
0,13,2,1,0.02
7,108,13,7,0.02
2,54,6,6,0.02
0,15,2,3,0.02
9,138,12,22,0.02
8,144,13,15,0.02
29,400,29,19,0.02
4,53,5,6,0.5
2,27,2,10,0.47
0,8,1,3,0.45
0,9,1,4,0.44
0,48,4,11,0.4
0,35,2,10,0.37
0,5,1,2,0.36
0,16,1,4,0.35
2,84,4,15,0.32
1,23,2,5,0.31
2,44,5,8,0.29
1,45,4,7,0.27
3,52,6,10,0.25
4,49,5,11,0.24
2,18,2,4,0.24
2,39,4,9,0.23
1,18,2,4,0.22
2,37,4,7,0.22
3,39,5,12,0.21
1,17,2,5,0.2
0,5,1,3,0.2
0,10,1,1,0.2
3,39,5,9,0.19
5,59,6,14,0.18
0,29,3,4,0.18
2,22,3,2,0.17
2,44,5,11,0.17
2,14,2,2,0.16
0,14,2,3,0.16
0,13,2,2,0.16
1,26,3,4,0.16
6,107,11,22,0.15
1,41,5,13,0.14
4,68,8,11,0.14
5,77,9,12,0.13
7,83,9,8,0.12
0,13,2,1,0.12
13,137,13,18,0.11
5,159,9,19,0.11
23,335,26,42,0.09
4,43,5,7,0.09
0,7,1,0,0.09
13,125,10,17,0.08
4,34,4,7,0.08
13,154,15,24,0.08
9,126,11,15,0.07
9,80,5,10,0.07
3,31,3,6,0.07
6,96,9,7,0.07
2,24,2,4,0.07
6,81,9,7,0.06
5,72,5,6,0.06
5,45,4,7,0.06
1,49,6,14,0.06
3,39,4,1,0.06
5,56,7,7,0.06
1,30,4,4,0.06
30,316,31,45,0.05
9,111,12,23,0.05
1,16,2,4,0.05
3,17,2,5,0.05
5,64,7,9,0.05
15,379,20,39,0.05
10,204,23,35,0.05
2,27,3,5,0.05
7,49,5,10,0.04
4,56,7,12,0.04
