Score,Steps,Bombs_placed,Invalid_moves,Epsilon
15,400,0,92,0.17
20,400,0,122,0.13
24,400,0,122,0.1
23,400,0,137,0.08
21,400,0,147,0.07
15,400,0,146,0.06
14,400,0,163,0.05
10,400,0,140,0.05
23,400,0,137,0.05
16,400,0,159,0.04
21,400,0,145,0.04
17,400,0,140,0.04
22,400,0,158,0.03
9,400,0,151,0.03
18,400,0,133,0.03
21,400,0,132,0.03
13,400,0,143,0.03
24,400,0,128,0.03
20,400,0,137,0.03
27,400,0,94,0.02
29,400,0,105,0.02
28,400,0,101,0.02
31,400,0,101,0.02
26,400,0,111,0.02
32,400,0,115,0.02
31,400,0,116,0.02
15,400,0,156,0.02
24,400,0,133,0.02
22,400,0,147,0.02
25,400,0,133,0.02
24,400,0,109,0.02
19,400,0,61,0.01
31,400,0,47,0.01
27,400,0,26,0.01
26,400,0,27,0.01
21,400,0,9,0.01
23,400,0,8,0.01
29,400,0,14,0.01
31,400,0,22,0.01
12,400,0,29,0.01
21,400,0,33,0.01
32,400,0,27,0.01
34,400,0,21,0.01
28,400,0,16,0.01
19,400,0,17,0.01
29,400,0,20,0.01
41,400,0,4,0.01
31,400,0,6,0.01
31,400,0,4,0.01
21,400,0,2,0.01
34,400,0,5,0.01
22,400,0,61,0.5
25,400,0,67,0.25
17,400,0,86,0.16
6,400,0,114,0.12
7,400,0,76,0.1
10,400,0,88,0.08
7,400,0,211,0.07
5,400,0,312,0.06
9,400,0,119,0.05
5,400,0,26,0.05
18,400,0,12,0.04
15,400,0,20,0.04
7,400,0,111,0.04
1,400,0,354,0.04
2,400,0,378,0.03
3,400,0,369,0.03
0,400,0,377,0.03
0,400,0,388,0.03
0,400,0,396,0.03
1,400,0,394,0.03
0,400,0,394,0.02
0,400,0,391,0.02
0,400,0,389,0.02
1,400,0,355,0.02
0,400,0,350,0.02
0,400,0,388,0.02
1,400,0,396,0.02
2,400,0,367,0.02
3,400,0,242,0.02
3,400,0,116,0.02
5,400,0,45,0.02
7,400,0,28,0.02
6,400,0,8,0.02
20,400,0,3,0.01
9,400,0,0,0.01
17,400,0,3,0.01
4,400,0,0,0.01
12,400,0,4,0.01
6,400,0,2,0.01
3,29,1,3,0.01
8,400,0,4,0.01
11,400,0,1,0.01
13,400,0,4,0.01
14,400,0,1,0.01
15,400,0,0,0.01
20,400,0,0,0.01
7,400,0,3,0.01
11,400,0,2,0.01
4,400,0,1,0.01
7,400,0,1,0.01
13,400,0,3,0.01
7,400,0,0,0.01
4,400,0,1,0.01
6,400,0,0,0.01
5,400,0,0,0.01
10,400,0,1,0.01
4,400,0,3,0.01
6,400,0,2,0.01
16,400,0,0,0.01
3,400,0,2,0.01
3,400,0,2,0.01
8,400,0,93,0.01
10,400,0,93,0.01
6,400,0,57,0.01
4,400,0,39,0.01
6,400,0,25,0.01
10,400,0,12,0.01
7,400,0,7,0.01
10,400,0,4,0.01
12,400,0,1,0.01
5,400,0,3,0.01
6,400,0,2,0.01
15,400,0,4,0.01
10,400,0,2,0.01
7,400,0,5,0.01
10,400,0,2,0.01
11,400,0,1,0.01
10,400,0,6,0.01
8,400,0,1,0.01
6,400,0,3,0.01
14,400,0,1,0.01
11,400,0,1,0.01
10,400,0,1,0.01
6,400,0,0,0.01
5,400,0,1,0.01
10,400,0,2,0.01
8,400,0,1,0.01
8,400,0,0,0.01
3,400,0,1,0.01
3,400,0,2,0.01
22,400,0,2,0.01
9,400,0,1,0.01
13,400,0,1,0.01
5,400,0,0,0.01
7,400,0,1,0.01
7,400,0,1,0.01
11,400,0,0,0.01
31,400,0,1,0.01
16,400,0,2,0.01
27,400,0,1,0.01
5,400,0,0,0.5
28,400,0,44,0.26
32,400,0,21,0.18
25,400,0,12,0.13
27,400,0,9,0.1
9,400,0,13,0.08
7,400,0,7,0.07
26,400,0,7,0.06
22,400,0,5,0.05
7,400,0,7,0.05
20,400,0,4,0.05
9,400,0,7,0.04
5,400,0,4,0.04
11,400,0,8,0.04
13,400,0,5,0.03
26,400,0,3,0.03
33,400,0,3,0.03
28,400,0,3,0.03
15,400,0,1,0.03
33,400,0,1,0.03
33,400,0,3,0.02
22,400,0,2,0.02
35,400,0,3,0.02
28,400,0,1,0.02
26,400,0,1,0.02
40,400,0,1,0.02
37,400,0,1,0.02
37,400,0,3,0.02
31,400,0,0,0.02
40,400,0,1,0.02
30,400,0,2,0.02
36,400,0,1,0.02
23,400,0,3,0.02
23,400,0,2,0.02
35,400,0,5,0.01
35,400,0,1,0.01
37,400,0,0,0.01
23,400,0,0,0.01
25,400,0,1,0.01
31,400,0,0,0.01
23,400,0,0,0.01
14,400,0,1,0.01
28,400,0,1,0.01
24,400,0,2,0.01
26,400,0,2,0.01
32,400,0,1,0.01
26,400,0,2,0.01
34,400,0,1,0.01
39,400,0,1,0.01
30,400,0,0,0.01
37,400,0,3,0.01
27,400,0,0,0.01
33,400,0,1,0.01
41,400,0,0,0.01
37,400,0,0,0.01
28,400,0,0,0.01
32,400,0,0,0.01
19,400,0,0,0.01
30,400,0,1,0.01
29,400,0,0,0.01
29,400,0,2,0.01
27,400,0,0,0.01
28,400,0,0,0.01
31,400,0,4,0.01
23,400,0,3,0.01
25,400,0,1,0.01
34,400,0,0,0.01
28,400,0,1,0.01
25,400,0,0,0.01
30,400,0,0,0.01
23,400,0,1,0.01
32,400,0,0,0.01
27,400,0,0,0.01
30,400,0,0,0.01
28,400,0,0,0.01
22,400,0,1,0.01
33,400,0,0,0.01
49,313,0,0,0.01
49,209,0,0,0.01
49,307,0,0,0.01
49,332,0,1,0.01
49,169,0,1,0.01
49,201,0,0,0.01
49,242,0,0,0.01
49,238,0,0,0.01
49,216,0,0,0.01
49,177,0,1,0.01
49,203,0,0,0.01
49,366,0,0,0.01
34,400,0,0,0.01
15,400,0,0,0.01
49,348,0,1,0.01
48,400,0,1,0.01
49,356,0,1,0.01
49,332,0,3,0.01
49,242,0,1,0.01
49,219,0,0,0.01
49,157,0,0,0.01
49,349,0,0,0.01
49,224,0,0,0.01
49,165,0,2,0.5
49,274,0,24,0.31
49,211,0,8,0.24
49,220,0,16,0.19
49,279,0,10,0.15
49,197,0,3,0.14
49,206,0,6,0.12
49,195,0,5,0.1
49,185,0,3,0.09
49,194,0,3,0.08
49,227,0,4,0.08
49,146,0,2,0.07
49,216,0,3,0.07
49,198,0,1,0.06
49,243,0,3,0.06
49,191,0,1,0.06
49,150,0,1,0.05
49,169,0,1,0.05
49,187,0,2,0.05
49,189,0,5,0.05
49,171,0,1,0.04
49,166,0,0,0.04
49,225,0,1,0.04
49,208,0,1,0.04
49,143,0,5,0.04
49,209,0,1,0.04
49,154,0,2,0.03
49,266,0,2,0.03
49,162,0,3,0.03
49,291,0,0,0.03
49,147,0,1,0.03
49,163,0,0,0.03
49,141,0,0,0.03
49,203,0,2,0.03
49,168,0,0,0.03
49,156,0,0,0.03
49,186,0,1,0.03
49,170,0,0,0.03
49,168,0,1,0.03
49,193,0,2,0.02
49,200,0,4,0.02
49,284,0,1,0.02
49,177,0,1,0.02
49,181,0,0,0.02
49,139,0,2,0.02
49,166,0,0,0.02
49,164,0,1,0.02
49,167,0,0,0.02
49,132,0,0,0.02
49,155,0,2,0.02
49,163,0,2,0.02
49,133,0,0,0.02
49,149,0,0,0.02
49,156,0,1,0.02
49,193,0,1,0.02
49,141,0,0,0.02
49,161,0,0,0.02
49,143,0,0,0.02
49,155,0,0,0.02
49,141,0,0,0.02
49,155,0,0,0.02
49,162,0,0,0.02
49,143,0,0,0.02
49,150,0,2,0.02
49,145,0,2,0.02
49,145,0,3,0.02
35,400,0,0,0.02
49,150,0,0,0.02
49,152,0,0,0.02
49,138,0,1,0.02
49,139,0,0,0.02
49,141,0,1,0.01
49,166,0,3,0.01
49,146,0,0,0.01
49,132,0,1,0.01
49,145,0,0,0.01
49,131,0,1,0.01
49,140,0,0,0.01
49,120,0,0,0.01
49,144,0,0,0.01
49,143,0,1,0.01
49,152,0,0,0.01
49,129,0,0,0.01
49,141,0,0,0.01
49,157,0,1,0.01
49,129,0,0,0.01
49,137,0,0,0.01
49,122,0,0,0.01
49,177,0,0,0.01
49,137,0,0,0.01
49,153,0,0,0.01
49,131,0,2,0.01
49,146,0,0,0.01
49,147,0,1,0.01
49,130,0,1,0.01
49,145,0,0,0.01
49,150,0,1,0.01
49,138,0,0,0.01
49,127,0,1,0.01
49,133,0,0,0.01
49,135,0,0,0.5
49,217,0,15,0.34
49,208,0,13,0.25
49,177,0,11,0.21
49,169,0,4,0.18
49,175,0,9,0.15
49,146,0,9,0.14
49,151,0,3,0.12
49,149,0,3,0.11
49,127,0,5,0.11
49,159,0,3,0.1
49,148,0,2,0.09
49,136,0,3,0.08
49,134,0,3,0.08
49,132,0,2,0.07
49,132,0,7,0.07
49,135,0,2,0.07
49,157,0,2,0.06
49,140,0,7,0.06
49,140,0,3,0.06
49,140,0,2,0.05
49,143,0,0,0.05
49,147,0,0,0.05
49,139,0,2,0.05
49,147,0,6,0.05
49,123,0,1,0.04
49,121,0,0,0.04
49,141,0,2,0.04
49,139,0,2,0.04
49,129,0,2,0.04
49,123,0,1,0.04
49,136,0,2,0.04
49,154,0,3,0.04
49,140,0,1,0.04
49,142,0,3,0.04
49,128,0,1,0.03
49,133,0,1,0.03
49,132,0,2,0.03
49,128,0,1,0.03
49,135,0,3,0.03
49,145,0,1,0.03
49,140,0,2,0.03
49,146,0,3,0.03
49,128,0,0,0.03
49,126,0,0,0.03
49,138,0,1,0.03
49,144,0,2,0.03
49,137,0,0,0.03
49,142,0,2,0.03
49,122,0,0,0.03
49,133,0,1,0.03
49,126,0,1,0.02
49,124,0,0,0.02
49,119,0,0,0.02
49,128,0,0,0.02
49,123,0,0,0.02
49,135,0,2,0.02
49,143,0,1,0.02
49,134,0,2,0.02
49,135,0,0,0.02
49,130,0,1,0.02
49,144,0,0,0.02
49,141,0,0,0.02
49,127,0,0,0.02
49,128,0,1,0.02
49,116,0,0,0.02
49,134,0,3,0.02
49,124,0,1,0.02
49,144,0,1,0.02
49,129,0,2,0.02
49,126,0,0,0.02
49,122,0,1,0.02
49,117,0,0,0.02
49,145,0,0,0.02
49,126,0,1,0.02
49,126,0,0,0.02
49,135,0,2,0.02
49,119,0,2,0.02
49,134,0,1,0.02
49,151,0,0,0.02
49,131,0,0,0.02
49,127,0,0,0.02
49,133,0,0,0.02
49,125,0,0,0.02
49,135,0,1,0.02
49,122,0,0,0.02
49,134,0,0,0.02
49,129,0,0,0.02
49,126,0,0,0.02
49,128,0,1,0.02
49,122,0,1,0.02
49,129,0,0,0.02
49,130,0,1,0.01
49,119,0,0,0.01
49,131,0,0,0.01
49,122,0,0,0.01
49,114,0,0,0.01
49,136,0,0,0.01
49,117,0,0,0.01
49,121,0,0,0.01
49,129,0,0,0.5
49,228,0,18,0.31
49,170,0,10,0.24
49,132,0,5,0.22
49,166,0,7,0.18
49,158,0,3,0.17
49,158,0,7,0.15
49,142,0,2,0.14
49,137,0,6,0.12
49,141,0,3,0.11
49,149,0,2,0.1
49,146,0,1,0.09
49,137,0,4,0.09
49,133,0,3,0.08
49,131,0,3,0.08
49,156,0,0,0.07
49,137,0,5,0.07
49,126,0,1,0.06
49,158,0,1,0.06
49,129,0,2,0.06
49,126,0,2,0.06
49,136,0,3,0.05
49,133,0,2,0.05
49,117,0,0,0.05
49,139,0,1,0.05
49,125,0,2,0.05
49,137,0,1,0.05
49,129,0,1,0.05
49,134,0,1,0.04
49,131,0,0,0.04
49,122,0,1,0.04
49,132,0,1,0.04
49,165,0,2,0.04
49,132,0,3,0.04
49,124,0,0,0.04
49,143,0,1,0.04
49,140,0,2,0.03
49,130,0,1,0.03
49,136,0,1,0.03
49,145,0,2,0.03
49,129,0,2,0.03
49,131,0,0,0.03
49,122,0,0,0.03
49,129,0,0,0.03
49,130,0,0,0.03
49,126,0,1,0.03
49,133,0,0,0.03
49,133,0,0,0.03
49,122,0,0,0.03
49,129,0,0,0.03
49,127,0,0,0.03
49,120,0,0,0.03
49,126,0,1,0.02
49,129,0,0,0.02
49,143,0,0,0.02
49,143,0,4,0.02
49,133,0,0,0.02
49,117,0,0,0.02
49,122,0,0,0.02
49,118,0,0,0.02
49,131,0,0,0.02
49,123,0,0,0.02
49,128,0,1,0.02
49,116,0,0,0.02
49,142,0,1,0.02
49,118,0,1,0.02
49,139,0,3,0.02
49,143,0,1,0.02
49,122,0,0,0.02
49,149,0,1,0.02
49,140,0,2,0.02
49,122,0,1,0.02
49,130,0,1,0.02
49,121,0,0,0.02
49,137,0,0,0.02
49,138,0,0,0.02
49,127,0,0,0.02
49,128,0,0,0.02
49,122,0,0,0.02
49,120,0,1,0.02
49,130,0,0,0.02
49,135,0,0,0.02
49,117,0,0,0.02
49,123,0,0,0.02
49,126,0,1,0.02
49,129,0,0,0.02
49,139,0,0,0.02
49,127,0,0,0.02
49,127,0,0,0.02
49,123,0,1,0.02
49,126,0,0,0.01
49,110,0,0,0.01
49,121,0,0,0.01
49,137,0,0,0.01
49,127,0,0,0.01
49,118,0,0,0.01
49,135,0,0,0.01
49,149,0,0,0.01
49,128,0,0,0.01
49,137,0,0,0.01
49,136,0,1,0.5
49,215,0,28,0.32
49,186,0,9,0.24
49,151,0,9,0.2
49,156,0,3,0.18
49,155,0,3,0.16
49,149,0,9,0.14
49,155,0,3,0.13
49,136,0,2,0.12
49,153,0,2,0.11
49,147,0,3,0.1
49,159,0,6,0.09
49,134,0,0,0.09
49,139,0,1,0.09
49,135,0,5,0.08
49,144,0,0,0.08
49,139,0,3,0.07
49,152,0,2,0.07
49,143,0,1,0.07
49,138,0,2,0.06
49,141,0,4,0.06
49,148,0,3,0.06
49,154,0,1,0.05
49,118,0,1,0.05
49,119,0,0,0.05
49,136,0,2,0.05
49,130,0,1,0.05
49,137,0,4,0.05
49,128,0,0,0.05
49,138,0,1,0.04
49,133,0,1,0.04
49,142,0,6,0.04
49,130,0,1,0.04
49,147,0,2,0.04
49,111,0,4,0.04
49,141,0,1,0.04
49,130,0,3,0.04
49,140,0,1,0.04
49,139,0,3,0.03
49,150,0,3,0.03
49,116,0,1,0.03
49,131,0,2,0.03
49,143,0,2,0.03
49,129,0,3,0.03
49,130,0,1,0.03
49,125,0,0,0.03
49,135,0,0,0.03
49,132,0,0,0.03
49,113,0,0,0.03
49,127,0,0,0.03
49,117,0,1,0.03
49,144,0,2,0.03
49,115,0,1,0.03
49,140,0,2,0.02
49,128,0,0,0.02
49,139,0,0,0.02
49,129,0,0,0.02
49,138,0,0,0.02
49,128,0,1,0.02
49,127,0,0,0.02
49,141,0,1,0.02
49,131,0,0,0.02
49,149,0,1,0.02
49,135,0,0,0.02
49,118,0,0,0.02
49,127,0,1,0.02
49,128,0,1,0.02
49,115,0,0,0.02
49,131,0,1,0.02
49,148,0,0,0.02
49,123,0,0,0.02
49,117,0,0,0.02
49,137,0,0,0.02
49,123,0,0,0.02
49,145,0,0,0.02
49,119,0,0,0.02
49,137,0,0,0.02
49,150,0,1,0.02
49,129,0,0,0.02
49,140,0,0,0.02
49,125,0,1,0.02
49,119,0,0,0.02
49,137,0,1,0.02
49,124,0,0,0.02
49,132,0,0,0.02
49,129,0,2,0.02
49,137,0,1,0.02
49,129,0,0,0.02
49,134,0,1,0.02
49,139,0,0,0.02
49,133,0,0,0.02
49,134,0,0,0.02
49,138,0,1,0.02
49,137,0,0,0.02
49,136,0,0,0.02
49,136,0,1,0.02
49,141,0,1,0.02
49,122,0,1,0.02
49,142,0,1,0.01
49,141,0,0,0.01
49,126,0,0,0.5
49,227,0,26,0.32
49,154,0,16,0.25
49,146,0,6,0.21
49,154,0,3,0.18
49,183,0,5,0.15
49,165,0,9,0.13
49,153,0,8,0.11
49,146,0,4,0.11
49,141,0,4,0.1
49,135,0,3,0.09
49,135,0,0,0.09
49,138,0,2,0.09
49,159,0,1,0.08
49,140,0,2,0.08
49,141,0,4,0.07
49,149,0,6,0.07
49,145,0,5,0.07
49,153,0,6,0.06
49,142,0,2,0.06
49,136,0,3,0.06
49,144,0,2,0.05
49,139,0,3,0.05
49,144,0,4,0.05
49,142,0,6,0.05
49,143,0,1,0.04
49,140,0,3,0.04
49,127,0,2,0.04
49,129,0,0,0.04
49,145,0,3,0.04
49,123,0,0,0.04
49,148,0,0,0.04
49,136,0,0,0.04
49,140,0,1,0.04
49,141,0,2,0.04
49,131,0,0,0.04
49,119,0,0,0.03
49,132,0,0,0.03
49,140,0,3,0.03
49,125,0,1,0.03
49,139,0,1,0.03
49,137,0,0,0.03
49,142,0,3,0.03
49,149,0,2,0.03
49,141,0,1,0.03
49,143,0,1,0.03
49,133,0,1,0.03
49,120,0,0,0.03
49,136,0,1,0.03
49,129,0,1,0.03
49,136,0,0,0.03
49,118,0,0,0.02
49,131,0,0,0.02
49,139,0,0,0.02
49,143,0,0,0.02
49,123,0,0,0.02
49,132,0,2,0.02
49,141,0,2,0.02
49,135,0,2,0.02
49,130,0,0,0.02
49,125,0,0,0.02
49,129,0,1,0.02
49,134,0,3,0.02
49,143,0,1,0.02
49,128,0,0,0.02
49,141,0,0,0.02
49,138,0,0,0.02
49,144,0,1,0.02
49,110,0,0,0.02
49,119,0,0,0.02
49,128,0,1,0.02
49,135,0,0,0.02
49,131,0,0,0.02
49,121,0,0,0.02
49,130,0,0,0.02
49,131,0,0,0.02
49,133,0,0,0.02
49,141,0,0,0.02
49,134,0,1,0.02
49,144,0,2,0.02
49,143,0,0,0.02
49,131,0,0,0.02
49,146,0,0,0.02
49,144,0,1,0.02
49,136,0,1,0.02
49,127,0,0,0.02
49,144,0,2,0.02
49,128,0,0,0.02
49,144,0,1,0.01
49,145,0,0,0.01
49,122,0,0,0.01
49,127,0,0,0.01
49,147,0,1,0.01
49,125,0,0,0.01
49,137,0,0,0.01
49,134,0,0,0.01
49,129,0,0,0.01
49,130,0,0,0.01
49,126,0,1,0.01
49,152,0,0,0.01
49,118,0,0,0.5
49,188,0,21,0.34
49,208,0,16,0.25
49,174,0,7,0.2
49,157,0,10,0.17
49,142,0,6,0.16
49,160,0,8,0.14
49,136,0,3,0.13
49,138,0,3,0.12
49,161,0,2,0.11
49,152,0,3,0.1
49,161,0,8,0.09
49,147,0,3,0.08
49,142,0,5,0.08
49,140,0,4,0.07
49,149,0,3,0.07
49,124,0,1,0.07
49,126,0,1,0.06
49,143,0,6,0.06
49,147,0,2,0.06
49,136,0,2,0.06
49,145,0,0,0.05
49,156,0,1,0.05
49,156,0,0,0.05
49,131,0,1,0.05
49,131,0,3,0.05
49,135,0,2,0.05
49,146,0,2,0.04
49,130,0,2,0.04
49,141,0,4,0.04
49,142,0,0,0.04
49,123,0,0,0.04
49,124,0,0,0.04
49,149,0,1,0.04
49,128,0,1,0.04
49,124,0,2,0.04
49,130,0,1,0.04
49,132,0,3,0.03
49,119,0,0,0.03
49,137,0,1,0.03
49,144,0,1,0.03
49,139,0,0,0.03
49,143,0,0,0.03
49,145,0,1,0.03
49,132,0,3,0.03
49,132,0,2,0.03
49,136,0,2,0.03
49,148,0,2,0.03
49,138,0,1,0.03
49,143,0,0,0.03
49,125,0,0,0.03
49,137,0,0,0.03
49,148,0,0,0.03
49,136,0,2,0.02
49,147,0,1,0.02
49,128,0,0,0.02
49,130,0,1,0.02
49,117,0,1,0.02
49,146,0,1,0.02
49,160,0,2,0.02
49,143,0,0,0.02
49,130,0,0,0.02
49,139,0,0,0.02
49,119,0,1,0.02
49,122,0,1,0.02
49,133,0,0,0.02
49,149,0,0,0.02
49,130,0,0,0.02
49,139,0,1,0.02
49,137,0,0,0.02
49,142,0,1,0.02
49,126,0,1,0.02
49,137,0,0,0.02
49,125,0,1,0.02
49,133,0,0,0.02
49,144,0,0,0.02
49,140,0,0,0.02
49,123,0,0,0.02
49,135,0,2,0.02
49,133,0,0,0.02
49,126,0,1,0.02
49,122,0,1,0.02
49,147,0,1,0.02
49,132,0,1,0.02
49,112,0,0,0.02
49,129,0,1,0.02
49,128,0,1,0.02
49,124,0,2,0.02
49,142,0,0,0.02
49,129,0,0,0.01
49,149,0,1,0.01
49,132,0,0,0.01
49,135,0,0,0.01
49,136,0,1,0.01
49,127,0,1,0.01
49,121,0,0,0.01
49,121,0,0,0.01
49,129,0,1,0.01
49,133,0,0,0.01
49,146,0,1,0.01
49,133,0,0,0.5
49,221,0,21,0.33
49,200,0,23,0.24
49,179,0,6,0.2
49,146,0,7,0.17
49,154,0,5,0.16
49,144,0,10,0.14
49,151,0,8,0.12
49,159,0,6,0.11
49,139,0,2,0.11
49,162,0,4,0.1
49,144,0,4,0.09
49,148,0,5,0.08
49,129,0,3,0.08
49,125,0,5,0.07
49,135,0,1,0.07
49,138,0,2,0.07
49,145,0,3,0.07
49,125,0,1,0.06
49,131,0,1,0.06
49,144,0,4,0.06
49,132,0,2,0.06
49,116,0,1,0.05
49,138,0,0,0.05
49,130,0,1,0.05
49,137,0,1,0.05
49,127,0,1,0.05
49,130,0,2,0.05
49,140,0,1,0.05
49,142,0,1,0.04
49,143,0,4,0.04
49,129,0,1,0.04
49,123,0,1,0.04
49,141,0,1,0.04
49,132,0,1,0.04
49,125,0,2,0.04
49,139,0,1,0.04
49,135,0,2,0.03
49,142,0,0,0.03
49,144,0,2,0.03
49,121,0,2,0.03
49,139,0,2,0.03
49,145,0,1,0.03
49,143,0,2,0.03
49,137,0,0,0.03
49,144,0,1,0.03
49,139,0,2,0.03
49,140,0,5,0.03
49,142,0,0,0.03
49,137,0,1,0.03
49,149,0,0,0.03
49,129,0,0,0.02
49,136,0,2,0.02
49,139,0,0,0.02
49,132,0,0,0.02
49,124,0,0,0.02
49,137,0,2,0.02
49,134,0,0,0.02
49,123,0,1,0.02
49,118,0,0,0.02
49,139,0,2,0.02
49,140,0,1,0.02
49,140,0,2,0.02
49,136,0,1,0.02
49,140,0,0,0.02
49,129,0,1,0.02
49,136,0,1,0.02
49,142,0,1,0.02
49,136,0,3,0.02
49,121,0,0,0.02
49,160,0,2,0.02
49,127,0,1,0.02
49,127,0,1,0.02
49,142,0,2,0.02
49,126,0,1,0.02
49,138,0,2,0.02
49,132,0,0,0.02
49,130,0,0,0.02
49,128,0,1,0.02
49,135,0,0,0.02
49,140,0,0,0.02
49,146,0,1,0.02
49,139,0,2,0.02
49,143,0,2,0.02
49,132,0,1,0.02
49,144,0,1,0.02
49,147,0,1,0.02
49,140,0,0,0.02
49,134,0,2,0.02
49,140,0,2,0.02
49,121,0,0,0.02
49,124,0,1,0.01
49,136,0,2,0.01
49,139,0,0,0.01
49,121,0,1,0.01
49,134,0,1,0.01
49,141,0,0,0.01
49,134,0,0,0.01
49,142,0,0,0.01
49,134,0,0,0.01
49,137,0,0,0.5
Score,Steps,Bombs_placed,Invalid_moves,Epsilon
11,400,0,55,0.31
24,400,0,32,0.21
Score,Steps,Bombs_placed,Invalid_moves,Epsilon
8,185,0,36,0.5
Score,Steps,Bombs_placed,Invalid_moves,Epsilon
49,284,0,32,0.42
49,218,0,15,0.28
49,174,0,12,0.22
49,170,0,10,0.19
49,149,0,8,0.17
49,187,0,5,0.15
49,140,0,3,0.13
49,164,0,12,0.12
49,158,0,1,0.11
49,153,0,4,0.1
49,164,0,4,0.09
49,154,0,8,0.08
49,172,0,4,0.08
49,170,0,4,0.07
49,145,0,2,0.07
49,158,0,4,0.06
49,169,0,10,0.06
49,152,0,7,0.06
49,201,0,13,0.06
49,222,0,20,0.05
49,236,0,20,0.05
49,337,0,121,0.04
49,268,0,31,0.04
49,195,0,11,0.04
49,333,0,72,0.04
49,326,0,25,0.03
43,400,0,89,0.03
49,320,0,21,0.03
36,400,0,116,0.03
46,400,0,46,0.03
32,400,0,83,0.03
34,400,0,51,0.03
37,400,0,83,0.02
25,400,0,73,0.02
28,400,0,75,0.02
12,400,0,54,0.02
24,400,0,85,0.02
27,400,0,67,0.02
17,400,0,51,0.02
29,400,0,66,0.02
24,400,0,67,0.02
21,400,0,104,0.02
29,400,0,92,0.02
15,400,0,77,0.02
26,400,0,83,0.01
24,400,0,62,0.01
23,400,0,100,0.01
21,400,0,62,0.01
21,400,0,50,0.01
20,400,0,50,0.01
13,400,0,76,0.01
18,400,0,75,0.01
22,400,0,154,0.01
36,400,0,99,0.01
19,400,0,47,0.01
27,400,0,97,0.01
16,400,0,90,0.01
38,400,0,74,0.01
33,400,0,80,0.01
30,400,0,86,0.01
27,400,0,85,0.01
11,400,0,300,0.01
36,400,0,90,0.01
32,400,0,61,0.01
31,400,0,143,0.01
27,400,0,51,0.01
30,400,0,67,0.01
37,400,0,107,0.01
29,400,0,78,0.01
33,400,0,45,0.01
25,400,0,85,0.01
27,400,0,62,0.01
14,400,0,50,0.01
36,400,0,31,0.01
32,400,0,58,0.01
31,400,0,137,0.01
19,400,0,110,0.01
28,400,0,28,0.01
36,400,0,70,0.01
28,400,0,67,0.01
34,400,0,19,0.01
35,400,0,55,0.01
38,400,0,34,0.01
34,400,0,79,0.01
31,400,0,51,0.01
40,400,0,35,0.01
30,400,0,56,0.01
35,400,0,37,0.01
31,400,0,24,0.01
38,400,0,40,0.01
40,400,0,36,0.01
41,400,0,25,0.01
40,400,0,20,0.01
33,400,0,27,0.01
34,400,0,16,0.01
33,400,0,21,0.01
36,400,0,21,0.01
29,400,0,18,0.01
29,400,0,13,0.01
35,400,0,12,0.5
36,400,0,27,0.26
37,400,0,31,0.17
38,400,0,8,0.12
34,400,0,12,0.1
44,400,0,11,0.08
34,400,0,7,0.07
32,400,0,4,0.06
32,400,0,1,0.06
26,400,0,4,0.05
20,400,0,2,0.05
23,400,0,6,0.04
18,400,0,3,0.04
27,400,0,3,0.04
31,400,0,0,0.04
30,400,0,1,0.03
32,400,0,4,0.03
24,400,0,1,0.03
22,400,0,3,0.03
25,400,0,1,0.03
31,400,0,8,0.03
25,400,0,2,0.02
28,400,0,2,0.02
27,400,0,1,0.02
36,400,0,3,0.02
32,400,0,1,0.02
32,400,0,2,0.02
31,400,0,3,0.02
19,400,0,3,0.02
25,400,0,1,0.02
19,400,0,1,0.02
16,400,0,0,0.02
28,400,0,1,0.02
25,400,0,3,0.01
20,400,0,0,0.01
27,400,0,1,0.01
27,400,0,1,0.01
24,400,0,0,0.01
16,400,0,1,0.01
24,400,0,0,0.01
34,400,0,0,0.01
28,400,0,2,0.01
20,400,0,0,0.01
14,400,0,3,0.01
26,400,0,0,0.01
27,400,0,1,0.01
35,400,0,2,0.01
13,400,0,1,0.01
22,400,0,0,0.01
25,400,0,2,0.01
23,400,0,0,0.01
27,400,0,1,0.01
23,400,0,0,0.01
22,400,0,0,0.01
27,400,0,1,0.01
26,400,0,0,0.01
18,400,0,0,0.01
13,400,0,0,0.01
39,400,0,0,0.01
40,400,0,1,0.01
33,400,0,1,0.01
22,400,0,0,0.01
47,400,0,1,0.01
49,353,0,2,0.01
49,231,0,0,0.01
32,400,0,2,0.01
49,335,0,2,0.01
49,320,0,1,0.01
49,316,0,1,0.01
49,221,0,0,0.01
49,236,0,1,0.01
49,164,0,0,0.01
49,155,0,0,0.01
49,192,0,0,0.01
49,205,0,0,0.01
49,192,0,0,0.01
49,175,0,0,0.01
49,146,0,0,0.01
49,152,0,1,0.01
49,142,0,1,0.01
49,168,0,1,0.01
49,127,0,0,0.01
49,141,0,0,0.01
49,146,0,0,0.01
49,156,0,1,0.01
49,127,0,0,0.01
49,140,0,1,0.01
49,147,0,0,0.01
49,143,0,0,0.01
49,122,0,0,0.01
49,156,0,0,0.01
49,132,0,0,0.01
49,142,0,1,0.01
49,136,0,1,0.01
49,123,0,0,0.01
49,127,0,1,0.01
49,140,0,1,0.01
49,128,0,0,0.01
49,147,0,0,0.01
49,137,0,1,0.01
49,139,0,1,0.5
49,214,0,15,0.33
49,209,0,17,0.23
