Score,Steps,Bombs_placed,Invalid_moves,Epsilon
0,119,11,6,0.01
3,328,27,24,0.01
3,96,9,4,0.01
1,306,24,9,0.01
3,400,36,28,0.01
0,66,1,2,0.01
9,400,29,20,0.01
1,103,5,6,0.01
4,239,14,3,0.01
4,272,22,9,0.01
1,224,12,6,0.01
2,258,19,8,0.01
2,141,12,6,0.01
2,96,6,1,0.01
2,178,9,5,0.01
10,400,39,25,0.01
0,32,2,1,0.01
3,400,21,23,0.01
2,294,16,8,0.01
7,400,24,10,0.01
0,72,1,1,0.01
1,91,3,2,0.01
2,400,24,11,0.01
0,341,21,18,0.01
0,81,2,5,0.01
3,110,6,2,0.01
4,342,23,12,0.01
2,83,6,3,0.01
10,338,32,21,0.01
1,131,7,5,0.01
8,149,11,6,0.01
2,297,24,7,0.01
0,86,5,3,0.01
2,153,10,8,0.01
1,94,4,1,0.01
4,349,15,10,0.01
8,208,19,4,0.01
0,70,1,1,0.01
2,83,8,3,0.01
1,68,6,5,0.01
0,133,7,5,0.01
0,52,3,4,0.01
4,118,9,6,0.01
1,87,5,7,0.01
7,212,6,9,0.01
3,121,10,10,0.01
3,121,11,4,0.01
1,114,10,5,0.01
1,46,2,0,0.01
0,99,8,7,0.01
0,157,9,5,0.01
1,81,8,5,0.01
2,57,6,4,0.01
1,122,5,5,0.01
6,200,13,7,0.01
2,93,7,7,0.01
1,80,7,5,0.01
5,257,19,10,0.01
1,127,7,4,0.01
2,159,12,5,0.01
0,40,5,7,0.01
2,71,8,4,0.01
3,400,36,18,0.01
4,112,8,12,0.01
3,220,16,6,0.01
0,178,12,7,0.01
2,55,6,3,0.01
1,323,27,16,0.01
2,400,40,21,0.01
7,102,10,2,0.01
2,330,23,8,0.01
0,87,9,5,0.01
2,215,9,4,0.01
2,84,6,2,0.01
1,79,6,6,0.01
0,37,1,1,0.01
2,400,34,24,0.01
3,88,6,9,0.01
4,173,6,6,0.01
2,183,9,5,0.01
8,400,28,13,0.01
3,126,11,2,0.01
4,400,26,13,0.01
1,107,7,6,0.01
5,400,29,22,0.01
2,97,8,6,0.01
3,41,4,2,0.01
2,222,11,8,0.01
0,32,2,3,0.01
3,105,9,12,0.01
4,400,23,17,0.01
1,400,26,24,0.01
2,51,6,3,0.01
1,94,5,10,0.01
1,41,3,1,0.01
3,99,9,3,0.01
4,263,12,2,0.01
3,183,11,8,0.01
0,78,9,6,0.01
8,389,26,14,0.01
1,34,4,4,0.01
2,113,5,0,0.01
2,138,8,7,0.01
1,400,32,24,0.01
6,400,31,20,0.01
1,31,3,1,0.01
1,119,10,5,0.01
0,50,1,2,0.01
2,400,29,13,0.01
0,20,1,1,0.01
2,256,18,8,0.01
4,98,7,3,0.01
2,400,36,25,0.01
3,126,5,2,0.01
0,139,7,6,0.01
0,102,4,3,0.01
1,400,11,4,0.01
4,230,15,11,0.01
3,95,5,4,0.01
4,400,33,23,0.01
1,63,2,2,0.01
2,88,2,4,0.01
3,95,6,4,0.01
3,88,4,0,0.01
1,94,3,3,0.01
3,85,7,5,0.01
2,134,9,9,0.01
2,126,5,5,0.01
0,131,11,5,0.01
6,113,7,8,0.01
3,400,25,5,0.01
1,151,4,2,0.01
3,161,9,2,0.01
3,212,9,2,0.01
0,157,10,13,0.01
10,400,31,20,0.01
1,270,8,3,0.01
0,48,4,5,0.01
3,260,19,5,0.01
0,54,6,3,0.01
0,102,6,5,0.01
5,263,14,6,0.01
0,63,4,1,0.01
5,65,4,4,0.01
3,108,9,3,0.01
3,57,6,7,0.01
4,188,8,10,0.01
0,13,1,1,0.01
1,226,12,5,0.01
4,400,32,12,0.01
3,224,13,2,0.01
1,400,35,14,0.01
0,88,6,6,0.01
13,400,23,11,0.01
0,12,1,2,0.01
1,287,13,6,0.01
4,329,32,20,0.01
1,70,6,4,0.01
3,158,10,10,0.01
2,101,6,3,0.01
6,271,24,19,0.01
4,127,13,10,0.01
1,91,8,4,0.01
4,120,9,5,0.01
3,146,14,9,0.01
6,400,32,15,0.01
7,339,30,13,0.01
4,55,6,8,0.01
8,109,9,8,0.01
5,188,12,4,0.01
2,400,30,23,0.01
1,68,6,5,0.01
1,160,12,5,0.01
2,65,7,4,0.01
6,400,36,28,0.01
1,83,7,10,0.01
3,174,12,7,0.01
2,140,11,9,0.01
1,51,6,7,0.01
2,400,38,36,0.01
1,210,15,16,0.01
2,74,7,9,0.01
1,186,13,11,0.01
2,176,16,16,0.01
3,67,7,7,0.01
2,106,7,3,0.01
0,28,4,7,0.01
3,78,7,1,0.01
0,15,1,3,0.01
0,79,1,2,0.01
0,5,1,2,0.01
1,207,14,7,0.01
1,94,7,2,0.01
2,52,4,4,0.01
7,133,12,1,0.01
3,183,15,9,0.01
3,126,12,6,0.01
0,15,1,3,0.01
2,26,2,1,0.01
8,280,18,7,0.01
4,218,11,7,0.01
1,71,4,6,0.01
1,56,5,4,0.01
3,317,29,22,0.01
2,58,5,2,0.01
4,258,16,12,0.01
2,237,16,10,0.01
0,90,9,4,0.01
0,27,3,5,0.01
1,129,6,6,0.01
1,50,5,6,0.01
1,295,18,13,0.01
3,358,19,16,0.01
1,61,7,6,0.01
2,400,34,17,0.01
1,40,4,6,0.01
1,61,5,2,0.01
8,83,6,3,0.01
0,76,6,2,0.01
6,72,5,2,0.01
2,71,6,2,0.01
1,276,13,7,0.01
0,172,8,5,0.01
4,400,31,29,0.01
2,60,6,5,0.01
1,176,7,9,0.01
11,236,10,7,0.01
0,92,6,7,0.01
9,400,32,23,0.01
1,189,10,6,0.01
3,161,10,7,0.01
2,113,7,4,0.01
3,147,13,3,0.01
2,63,3,0,0.01
4,254,15,6,0.01
3,120,11,6,0.01
2,125,4,5,0.01
2,400,27,24,0.01
0,84,3,4,0.01
4,400,34,19,0.01
3,102,6,8,0.01
2,58,5,5,0.01
0,72,7,7,0.01
4,204,13,5,0.01
1,78,7,12,0.01
1,400,34,15,0.01
3,192,13,8,0.01
4,242,17,10,0.01
2,265,13,5,0.01
3,125,12,3,0.01
0,58,3,4,0.01
0,69,3,3,0.01
6,400,34,22,0.01
2,45,4,5,0.01
2,31,4,4,0.01
2,206,12,9,0.01
2,400,37,40,0.01
4,54,5,4,0.01
4,329,26,29,0.01
2,160,12,11,0.01
2,270,19,18,0.01
7,282,24,14,0.01
3,108,9,7,0.01
6,182,11,6,0.01
4,270,18,8,0.01
7,334,26,17,0.01
4,188,12,4,0.01
3,95,8,4,0.01
5,400,31,24,0.01
1,260,17,6,0.01
3,134,10,5,0.01
3,216,10,4,0.01
4,222,13,4,0.01
0,31,4,1,0.01
4,82,6,4,0.01
1,279,23,17,0.01
1,101,6,6,0.01
4,193,12,11,0.01
3,136,11,5,0.01
2,177,12,14,0.01
4,400,29,30,0.01
2,92,6,9,0.01
3,76,6,10,0.01
3,88,10,4,0.01
1,51,6,7,0.01
4,111,9,6,0.01
5,400,35,46,0.01
3,274,22,21,0.01
3,104,7,14,0.01
3,60,6,4,0.01
3,193,18,10,0.01
3,126,10,5,0.01
2,73,7,5,0.01
5,350,31,19,0.01
2,74,8,8,0.01
3,400,36,24,0.01
4,187,15,8,0.01
1,334,19,24,0.01
3,239,15,9,0.01
3,140,12,8,0.01
1,112,8,9,0.01
3,53,6,3,0.01
1,27,3,3,0.01
2,56,5,6,0.01
0,67,7,10,0.01
1,134,10,5,0.01
9,246,23,10,0.01
1,400,33,26,0.01
16,305,20,7,0.01
0,59,7,6,0.01
1,100,10,7,0.01
3,203,10,6,0.01
4,150,10,8,0.01
0,303,26,18,0.01
1,55,5,1,0.01
2,78,9,6,0.01
2,92,7,7,0.01
0,21,3,3,0.01
1,141,11,0,0.01
2,91,6,7,0.01
4,400,35,26,0.01
1,73,6,8,0.01
1,51,5,4,0.01
2,285,23,13,0.01
2,104,8,5,0.01
4,222,16,8,0.01
10,293,19,8,0.01
6,99,8,3,0.01
5,287,28,18,0.01
1,56,6,1,0.01
0,5,1,1,0.01
4,207,12,6,0.01
3,194,13,8,0.01
1,332,15,15,0.01
1,206,14,15,0.01
4,93,8,3,0.01
3,119,9,9,0.01
4,116,8,4,0.01
2,77,8,8,0.01
3,177,12,12,0.01
2,400,39,32,0.01
2,300,26,15,0.01
3,200,14,9,0.01
4,364,39,21,0.01
0,28,4,4,0.01
0,10,1,2,0.01
0,69,8,4,0.01
1,202,16,2,0.01
3,123,7,5,0.01
0,9,1,0,0.01
0,14,2,1,0.01
2,242,21,18,0.01
2,104,7,5,0.01
0,15,1,2,0.01
0,91,7,3,0.01
3,213,17,12,0.01
4,268,19,14,0.01
6,271,16,14,0.01
1,111,10,7,0.01
3,261,17,8,0.01
3,400,32,16,0.01
3,266,19,7,0.01
1,61,6,7,0.01
1,31,4,2,0.01
5,245,18,15,0.01
3,159,10,3,0.01
1,106,9,10,0.01
1,353,24,18,0.01
3,83,7,4,0.01
6,192,17,3,0.01
2,95,8,6,0.01
2,82,5,3,0.01
2,210,15,6,0.01
0,77,8,5,0.01
0,76,4,7,0.01
7,92,9,10,0.01
3,323,21,12,0.01
0,38,2,0,0.01
3,400,40,37,0.01
2,186,12,4,0.01
2,234,11,8,0.01
3,374,21,13,0.01
0,5,1,3,0.01
4,400,38,18,0.01
3,93,7,9,0.01
3,276,15,7,0.01
3,147,10,7,0.01
2,271,22,19,0.01
0,5,1,1,0.01
2,255,12,15,0.01
1,55,6,3,0.01
0,52,5,9,0.01
2,92,10,4,0.01
1,140,8,9,0.01
1,19,2,0,0.01
0,24,3,2,0.01
2,130,9,9,0.01
1,86,8,4,0.01
4,294,21,7,0.01
2,393,37,30,0.01
1,86,7,5,0.01
1,53,4,4,0.01
7,358,31,21,0.01
4,169,10,4,0.01
4,400,31,13,0.01
0,86,8,7,0.01
0,66,6,3,0.01
10,400,24,12,0.01
6,400,30,17,0.01
3,91,7,6,0.01
1,80,9,9,0.01
7,96,6,4,0.01
2,32,4,0,0.01
0,95,8,4,0.01
1,400,34,16,0.01
0,42,5,3,0.01
0,18,2,0,0.01
3,120,7,5,0.01
0,127,4,8,0.01
1,74,2,3,0.01
0,45,1,0,0.01
9,400,29,23,0.01
3,400,24,20,0.01
0,90,3,4,0.01
8,389,22,14,0.01
4,181,9,5,0.01
0,114,3,7,0.01
1,73,2,0,0.01
0,400,17,10,0.01
1,42,4,2,0.01
0,45,1,1,0.01
4,400,37,20,0.01
3,400,32,25,0.01
0,123,8,10,0.01
1,50,6,1,0.01
2,138,5,6,0.01
4,400,35,13,0.01
3,92,10,5,0.01
3,357,23,15,0.01
0,74,3,1,0.01
1,90,8,5,0.01
1,400,26,18,0.01
2,72,9,6,0.01
0,56,1,3,0.01
4,133,11,7,0.01
6,400,30,23,0.01
1,277,23,15,0.01
1,266,18,18,0.01
0,7,1,1,0.01
1,94,7,6,0.01
1,94,9,7,0.01
1,134,16,13,0.01
3,400,43,28,0.01
8,221,22,15,0.01
2,82,9,5,0.01
4,168,14,9,0.01
2,113,11,5,0.01
0,5,1,1,0.01
2,111,11,7,0.01
2,157,13,9,0.01
2,31,3,4,0.01
5,120,7,3,0.01
2,299,25,14,0.01
1,40,5,5,0.01
0,44,2,4,0.01
2,42,4,4,0.01
6,205,12,3,0.01
2,114,9,3,0.01
7,243,24,14,0.01
3,116,11,3,0.01
0,11,1,1,0.01
1,68,8,3,0.01
0,104,12,8,0.01
5,400,37,22,0.01
4,98,11,7,0.01
7,119,6,5,0.01
3,162,15,4,0.01
2,59,8,3,0.01
1,64,7,3,0.01
5,99,11,8,0.01
0,194,19,15,0.01
2,100,9,6,0.01
4,400,37,27,0.01
2,129,12,13,0.01
1,23,2,3,0.01
1,213,21,9,0.01
0,5,1,0,0.01
0,49,6,3,0.01
3,83,7,3,0.01
0,62,7,5,0.01
0,59,8,6,0.01
2,92,11,5,0.01
1,218,17,12,0.01
1,53,7,3,0.01
2,48,5,2,0.01
3,58,5,3,0.01
1,62,6,4,0.01
2,168,9,12,0.01
8,258,24,11,0.01
3,222,19,10,0.01
7,193,14,5,0.01
1,47,6,3,0.01
6,255,23,7,0.01
2,106,8,8,0.01
0,51,6,7,0.01
1,96,11,6,0.01
1,224,18,12,0.01
0,49,6,6,0.01
1,58,7,10,0.01
2,237,20,17,0.01
4,140,13,8,0.01
1,30,4,2,0.01
1,54,6,2,0.01
3,201,14,11,0.01
2,86,9,10,0.01
4,265,22,10,0.01
3,400,38,24,0.01
0,36,4,3,0.01
2,108,11,7,0.01
4,400,36,30,0.01
1,48,6,9,0.01
4,159,16,6,0.01
0,49,1,2,0.01
0,63,7,1,0.01
8,248,22,16,0.01
0,72,7,6,0.01
5,265,18,12,0.01
0,9,1,0,0.01
2,69,8,3,0.01
1,135,13,7,0.01
0,6,1,1,0.01
1,48,5,2,0.01
0,54,7,6,0.01
0,51,5,4,0.01
4,400,37,21,0.01
2,126,13,14,0.01
5,229,17,13,0.01
2,202,20,9,0.01
1,89,8,10,0.01
2,211,10,9,0.01
3,142,9,5,0.01
6,400,38,28,0.01
1,83,7,7,0.01
2,400,24,17,0.01
4,182,11,7,0.01
3,156,7,3,0.01
1,68,5,3,0.01
2,55,5,6,0.01
2,133,13,7,0.01
4,106,10,6,0.01
4,400,33,19,0.01
5,221,21,13,0.01
2,78,8,5,0.01
1,82,3,5,0.01
0,9,1,0,0.01
4,208,17,12,0.01
13,400,32,24,0.01
1,61,6,8,0.01
1,129,10,10,0.01
2,50,4,6,0.01
10,400,37,14,0.01
2,124,12,11,0.01
2,190,16,6,0.01
5,400,37,22,0.01
4,105,7,3,0.01
1,35,4,1,0.01
0,50,4,2,0.01
3,97,8,4,0.01
2,106,11,9,0.01
3,232,14,12,0.01
2,400,27,23,0.01
0,105,10,5,0.01
1,187,10,6,0.01
1,172,12,6,0.01
2,121,9,8,0.01
3,82,5,8,0.01
2,99,8,4,0.01
1,89,7,5,0.01
3,398,32,11,0.01
3,352,9,3,0.01
9,395,20,9,0.01
4,121,9,8,0.01
3,162,9,3,0.01
0,78,4,8,0.01
0,69,5,3,0.01
1,230,13,12,0.01
2,400,30,14,0.01
2,70,7,3,0.01
3,107,9,9,0.01
2,373,30,19,0.01
1,75,4,4,0.01
5,253,15,15,0.01
2,131,4,7,0.01
0,81,4,2,0.01
3,222,12,3,0.01
0,55,1,3,0.01
2,58,5,6,0.01
2,72,4,1,0.01
1,186,12,6,0.01
1,129,9,6,0.01
3,400,38,19,0.01
4,98,7,5,0.01
2,336,32,25,0.01
0,191,12,3,0.01
6,104,10,8,0.01
1,93,5,3,0.01
4,177,10,7,0.01
1,72,5,2,0.01
1,65,5,4,0.01
1,24,2,4,0.01
1,59,6,8,0.01
2,400,41,23,0.01
5,400,29,19,0.01
2,92,8,8,0.01
2,75,9,5,0.01
2,118,12,7,0.01
4,158,11,13,0.01
2,99,8,4,0.01
3,192,15,9,0.01
3,213,10,4,0.01
3,400,29,17,0.01
5,400,30,29,0.01
1,350,30,13,0.01
3,125,7,1,0.01
2,80,7,7,0.01
0,83,7,3,0.01
1,80,3,7,0.01
2,400,26,16,0.01
1,107,8,12,0.01
1,290,19,10,0.01
2,93,8,10,0.01
4,240,17,7,0.01
4,103,7,4,0.01
0,73,7,4,0.01
4,164,13,2,0.01
9,378,30,11,0.01
2,56,4,4,0.01
2,157,10,8,0.01
3,79,7,8,0.01
5,93,5,3,0.01
5,400,34,21,0.01
5,273,21,10,0.01
3,400,31,10,0.01
2,108,5,4,0.01
2,151,9,8,0.01
2,182,9,3,0.01
0,50,4,6,0.01
4,400,35,23,0.01
2,148,13,6,0.01
2,86,3,5,0.01
0,77,2,2,0.01
2,400,23,15,0.01
2,122,6,6,0.01
3,116,9,2,0.01
1,47,5,1,0.01
0,5,1,1,0.01
1,359,12,5,0.01
1,118,7,8,0.01
2,128,3,3,0.01
4,400,20,14,0.01
0,83,5,7,0.01
2,150,7,3,0.01
3,400,28,22,0.01
8,111,9,8,0.01
2,400,24,9,0.01
1,39,3,4,0.01
7,400,13,21,0.01
0,74,2,7,0.01
2,210,7,7,0.01
3,400,31,23,0.01
8,400,24,7,0.01
2,103,8,5,0.01
0,70,7,8,0.01
2,121,10,7,0.01
1,69,8,5,0.01
2,98,10,9,0.01
2,64,6,3,0.01
2,136,8,8,0.01
5,400,31,19,0.01
2,65,6,2,0.01
1,60,7,7,0.01
1,48,6,7,0.01
2,116,6,10,0.01
4,163,10,8,0.01
0,25,3,4,0.01
1,104,8,2,0.01
0,101,9,8,0.01
0,25,2,3,0.01
1,183,9,18,0.01
5,400,35,24,0.01
2,307,18,26,0.01
2,318,18,10,0.01
1,17,2,2,0.01
1,32,4,4,0.01
4,356,31,21,0.01
2,133,12,10,0.01
3,324,19,5,0.01
3,61,6,3,0.01
1,243,10,11,0.01
1,116,9,5,0.01
4,295,15,17,0.01
0,236,13,8,0.01
3,293,14,9,0.01
2,73,6,6,0.01
4,221,13,5,0.01
3,342,14,6,0.01
1,98,7,5,0.01
3,300,19,15,0.01
3,124,10,4,0.01
5,224,9,8,0.01
4,247,14,8,0.01
3,400,28,7,0.01
3,79,6,4,0.01
1,103,6,3,0.01
0,102,9,14,0.01
0,55,4,4,0.01
2,75,6,9,0.01
3,87,8,7,0.01
5,319,13,8,0.01
0,126,8,4,0.01
2,95,6,8,0.01
0,400,29,23,0.01
1,114,4,6,0.01
2,99,7,4,0.01
2,82,8,2,0.01
4,400,35,11,0.01
2,348,19,6,0.01
0,73,2,1,0.01
4,400,35,15,0.01
0,123,7,4,0.01
7,400,35,21,0.01
8,83,6,2,0.01
2,55,6,2,0.01
2,234,13,4,0.01
2,400,17,9,0.01
2,72,6,4,0.01
6,400,31,32,0.01
4,400,27,20,0.01
2,243,11,14,0.01
4,341,29,9,0.01
3,248,17,18,0.01
3,75,5,2,0.01
0,80,4,3,0.01
5,81,8,3,0.01
3,91,5,5,0.01
0,97,3,1,0.01
4,217,11,2,0.01
0,31,1,2,0.01
3,240,11,3,0.01
3,89,7,5,0.01
1,237,9,8,0.01
2,260,15,12,0.01
2,71,6,3,0.01
3,400,32,16,0.01
2,70,6,4,0.01
2,119,11,8,0.01
1,87,9,6,0.01
3,69,7,3,0.01
2,400,28,23,0.01
2,94,9,9,0.01
2,67,7,9,0.01
1,52,6,3,0.01
3,154,9,12,0.01
1,67,4,2,0.01
12,250,26,14,0.01
6,400,31,18,0.01
1,321,29,13,0.01
0,44,6,6,0.01
3,322,27,22,0.01
5,182,15,8,0.01
7,137,7,10,0.01
3,48,5,0,0.01
1,56,6,4,0.01
4,202,15,9,0.01
3,79,5,2,0.01
0,24,3,1,0.01
1,400,32,17,0.01
1,69,3,0,0.01
1,400,32,18,0.01
5,364,18,10,0.01
4,62,6,4,0.01
1,134,6,11,0.01
2,400,31,21,0.01
2,95,9,6,0.01
0,92,10,3,0.01
4,109,8,8,0.01
3,400,33,20,0.01
9,400,31,16,0.01
0,105,8,9,0.01
2,253,12,10,0.01
1,69,6,1,0.01
10,382,28,9,0.01
5,114,9,5,0.01
3,133,10,12,0.01
3,143,13,15,0.01
0,52,7,4,0.01
1,23,2,1,0.01
0,22,3,6,0.01
1,376,22,24,0.01
2,65,6,5,0.01
2,400,38,27,0.01
2,340,26,15,0.01
3,96,10,8,0.01
2,42,5,2,0.01
0,111,11,5,0.01
2,279,8,6,0.01
1,400,36,16,0.01
2,175,8,3,0.01
2,240,14,14,0.01
3,341,32,18,0.01
1,42,5,2,0.01
2,70,8,7,0.01
0,71,6,5,0.01
0,34,2,2,0.01
9,400,32,20,0.01
10,400,25,14,0.01
2,70,8,4,0.01
6,162,14,7,0.01
5,179,15,11,0.01
0,64,7,3,0.01
1,206,13,12,0.01
1,114,9,8,0.01
1,82,10,6,0.01
2,137,10,4,0.01
5,236,10,7,0.01
1,100,10,6,0.01
8,400,35,16,0.01
3,227,15,7,0.01
3,400,30,25,0.01
2,80,7,3,0.01
7,225,15,9,0.01
2,199,15,8,0.01
3,400,34,21,0.01
5,218,17,5,0.01
0,269,16,12,0.01
3,400,34,24,0.01
3,100,8,6,0.01
0,62,7,4,0.01
6,142,11,13,0.01
5,400,34,26,0.01
1,229,17,12,0.01
0,72,8,4,0.01
1,87,6,6,0.01
2,163,12,7,0.01
3,90,8,5,0.01
0,90,9,7,0.01
1,149,9,4,0.01
3,90,9,4,0.01
1,400,36,23,0.01
2,60,7,5,0.01
2,95,6,0,0.01
9,400,37,17,0.01
2,400,36,20,0.01
1,210,7,6,0.01
4,183,13,4,0.01
3,80,9,5,0.01
2,214,7,6,0.01
0,81,4,4,0.01
3,400,29,8,0.01
2,140,6,3,0.01
0,64,6,5,0.01
2,64,6,7,0.01
0,89,9,9,0.01
2,400,22,12,0.01
4,237,12,3,0.01
2,291,22,10,0.01
0,147,4,3,0.01
1,55,5,2,0.01
5,116,6,3,0.01
0,69,1,5,0.01
4,109,9,8,0.01
0,36,2,0,0.01
1,107,9,4,0.01
8,400,27,17,0.01
2,361,30,21,0.01
2,79,5,7,0.01
0,60,4,3,0.01
4,214,13,7,0.01
0,51,4,3,0.01
3,91,6,1,0.01
3,132,10,6,0.01
7,130,13,8,0.01
2,53,4,1,0.01
11,188,14,12,0.01
0,15,2,1,0.01
6,400,39,35,0.01
5,100,7,3,0.01
2,113,10,11,0.01
0,37,5,4,0.01
1,114,10,4,0.01
1,215,17,23,0.01
8,400,39,20,0.01
2,303,26,16,0.01
11,362,29,14,0.01
1,73,7,2,0.01
5,203,17,21,0.01
0,20,3,1,0.01
1,213,13,17,0.01
2,203,15,9,0.01
2,34,3,0,0.01
2,286,29,14,0.01
1,62,7,4,0.01
2,149,13,12,0.01
2,134,12,7,0.01
4,85,8,2,0.01
2,72,7,5,0.01
2,98,8,4,0.01
6,400,31,15,0.01
2,196,17,19,0.01
2,90,8,4,0.01
0,13,1,1,0.01
3,400,28,20,0.01
8,400,31,25,0.01
2,107,8,4,0.01
6,229,18,12,0.01
3,249,15,16,0.01
5,110,9,8,0.01
3,77,8,6,0.01
4,283,18,10,0.01
3,342,28,22,0.01
5,92,5,6,0.01
6,392,35,24,0.01
2,400,29,22,0.01
4,400,29,4,0.01
1,54,6,3,0.01
3,123,10,7,0.01
3,95,8,10,0.01
0,22,3,5,0.01
10,254,21,17,0.01
1,151,8,6,0.01
3,316,25,14,0.01
3,61,6,3,0.01
2,45,4,1,0.01
0,62,8,5,0.01
3,195,10,5,0.01
4,400,32,28,0.01
1,105,8,3,0.01
9,134,14,11,0.01
3,105,8,8,0.01
4,226,19,7,0.01
5,213,17,5,0.01
3,157,11,10,0.01
1,65,8,6,0.01
0,41,5,3,0.01
8,202,14,7,0.01
3,87,8,4,0.01
0,50,6,7,0.01
0,65,6,4,0.01
2,296,20,15,0.01
6,400,39,25,0.01
0,63,8,6,0.01
1,47,5,1,0.01
0,68,8,5,0.01
0,5,1,1,0.01
2,176,14,10,0.01
1,101,9,3,0.01
2,74,8,5,0.01
0,42,6,6,0.01
1,71,8,5,0.01
1,41,5,7,0.01
6,400,39,22,0.01
0,14,2,2,0.01
5,220,17,4,0.01
10,237,17,8,0.01
1,69,7,1,0.01
2,88,10,7,0.01
1,80,7,10,0.01
2,212,13,4,0.01
2,69,8,4,0.01
4,205,18,13,0.01
2,400,36,17,0.01
1,76,8,5,0.01
1,43,4,2,0.01
3,116,6,3,0.01
1,206,10,5,0.01
0,81,5,6,0.01
0,11,1,1,0.01
0,18,1,2,0.01
5,400,35,33,0.01
3,383,13,4,0.01
2,108,7,2,0.01
0,400,35,16,0.01
0,117,6,0,0.01
1,254,16,12,0.01
3,305,13,4,0.01
0,80,5,1,0.01
6,400,16,8,0.01
0,76,2,3,0.01
1,244,16,6,0.01
3,75,5,2,0.01
1,121,6,1,0.01
4,239,15,7,0.01
2,67,7,6,0.01
5,400,21,6,0.01
0,47,6,6,0.01
3,84,7,5,0.01
3,380,24,9,0.01
0,400,26,15,0.01
3,61,6,2,0.01
2,107,5,2,0.01
2,133,11,4,0.01
4,90,8,3,0.01
0,79,7,7,0.01
3,95,4,2,0.01
0,239,14,6,0.01
0,7,1,3,0.01
6,272,19,6,0.01
1,400,26,17,0.01
2,99,7,3,0.01
0,21,1,1,0.01
1,115,7,9,0.01
4,400,26,14,0.01
0,30,3,5,0.01
1,77,8,5,0.01
1,48,6,4,0.01
4,264,14,5,0.01
7,400,25,24,0.01
0,32,3,2,0.01
2,107,9,4,0.01
0,47,6,2,0.01
1,57,5,3,0.01
2,72,6,2,0.01
1,86,10,5,0.01
2,400,33,15,0.01
3,128,9,6,0.01
2,400,35,11,0.01
3,100,10,4,0.01
7,334,23,11,0.01
0,54,5,4,0.01
3,87,7,2,0.01
4,400,33,16,0.01
3,400,35,23,0.01
0,103,6,7,0.01
2,62,6,4,0.01
4,400,30,19,0.01
1,66,7,4,0.01
3,68,6,1,0.01
5,400,32,11,0.01
9,213,12,6,0.01
4,77,7,6,0.01
4,245,18,6,0.01
2,95,7,9,0.01
2,256,15,5,0.01
1,133,9,14,0.01
1,113,7,11,0.01
0,34,4,4,0.01
4,209,15,10,0.01
7,242,17,10,0.01
3,263,13,14,0.01
3,147,10,11,0.01
0,58,1,9,0.01
4,126,7,6,0.01
4,400,22,13,0.01
2,42,4,3,0.01
1,102,3,3,0.01
2,289,21,10,0.01
2,400,30,18,0.01
3,400,34,22,0.01
3,71,4,7,0.01
1,213,13,5,0.01
2,85,9,4,0.01
4,400,37,20,0.01
2,73,5,7,0.01
2,65,6,4,0.01
6,317,23,10,0.01
2,392,30,16,0.01
2,128,8,7,0.01
0,35,3,7,0.01
9,293,17,12,0.01
1,97,10,5,0.01
1,149,13,5,0.01
1,211,14,10,0.01
1,93,7,6,0.01
1,398,29,17,0.01
4,285,17,12,0.01
1,95,7,3,0.01
3,173,14,10,0.01
2,130,7,5,0.01
11,310,24,15,0.01
3,220,15,6,0.01
2,113,10,9,0.01
2,101,8,8,0.01
6,241,15,12,0.01
1,124,9,4,0.01
0,48,4,7,0.01
0,285,13,17,0.01
0,56,6,5,0.01
1,329,22,7,0.01
2,54,6,3,0.01
1,58,7,4,0.01
7,184,15,6,0.01
1,59,7,4,0.01
3,192,17,11,0.01
1,34,4,5,0.01
3,93,9,3,0.01
2,29,3,2,0.01
2,283,18,9,0.01
1,82,6,7,0.01
1,113,8,4,0.01
1,111,10,11,0.01
4,86,9,7,0.01
2,69,7,4,0.01
1,87,4,2,0.01
2,104,9,4,0.01
0,20,3,1,0.01
1,39,4,3,0.01
1,77,4,5,0.01
3,400,29,22,0.01
1,195,13,9,0.01
1,57,3,1,0.01
0,43,4,3,0.01
0,39,1,2,0.01
2,96,7,7,0.01
3,79,7,3,0.01
0,71,2,3,0.01
2,87,5,3,0.01
6,400,38,32,0.01
2,91,5,9,0.01
2,323,20,13,0.01
1,203,17,13,0.01
1,400,33,15,0.01
2,236,12,12,0.01
1,44,5,4,0.01
5,151,9,5,0.01
0,45,1,3,0.01
9,299,23,11,0.01
1,263,11,14,0.01
0,54,2,4,0.01
1,111,6,5,0.01
0,13,2,4,0.01
0,5,1,2,0.01
1,68,5,10,0.01
1,108,6,4,0.01
2,47,6,1,0.01
1,29,2,4,0.01
4,357,21,3,0.01
2,180,12,8,0.01
1,134,7,12,0.01
2,275,18,6,0.01
0,36,3,1,0.01
3,297,26,23,0.01
1,131,7,8,0.01
1,45,4,5,0.01
0,41,6,4,0.01
2,174,9,4,0.01
4,128,8,7,0.01
3,304,14,10,0.01
8,246,17,3,0.01
1,70,7,6,0.01
5,400,29,28,0.01
3,63,5,3,0.01
3,118,12,3,0.01
0,41,2,2,0.01
4,222,11,11,0.01
4,400,38,37,0.01
1,252,14,8,0.01
2,98,7,5,0.01
2,60,7,3,0.01
3,153,8,3,0.01
12,154,15,7,0.01
1,266,20,12,0.01
3,303,28,14,0.01
4,400,39,20,0.01
3,400,32,20,0.01
