Score,Steps,Bombs_placed,Invalid_moves,Epsilon
1,42,4,5,0.01
1,176,2,5,0.01
0,83,3,4,0.01
3,137,10,10,0.01
1,254,10,9,0.01
1,297,20,19,0.01
3,400,28,14,0.01
3,109,5,6,0.01
1,32,3,4,0.01
1,96,4,8,0.01
0,23,3,5,0.01
2,111,7,9,0.01
4,112,4,5,0.01
3,326,20,13,0.01
1,400,26,14,0.01
2,126,10,8,0.01
3,342,10,4,0.01
1,83,7,10,0.01
4,123,4,4,0.01
1,107,2,1,0.01
2,73,3,0,0.01
1,400,27,20,0.01
6,350,10,5,0.01
0,61,3,8,0.01
0,400,2,3,0.01
4,308,8,2,0.01
8,310,12,5,0.01
3,338,5,3,0.01
2,288,11,14,0.01
1,166,4,4,0.01
3,217,7,6,0.01
0,86,7,6,0.01
2,400,4,7,0.01
2,145,1,4,0.01
1,110,5,11,0.01
0,114,5,7,0.01
4,400,18,17,0.01
1,38,4,4,0.01
12,326,18,13,0.01
0,58,5,9,0.01
2,163,5,7,0.01
1,216,9,12,0.01
4,110,8,9,0.01
4,323,12,7,0.01
2,138,6,5,0.01
2,400,21,25,0.01
2,400,22,14,0.01
2,287,8,14,0.01
1,129,3,4,0.01
2,400,17,16,0.01
2,75,8,14,0.01
2,303,12,0,0.01
1,80,4,9,0.01
9,139,4,4,0.01
2,87,5,4,0.01
2,143,7,8,0.01
1,79,2,5,0.01
4,99,4,11,0.01
2,103,7,4,0.01
1,49,5,7,0.01
0,400,24,11,0.01
0,122,6,2,0.01
3,97,4,4,0.01
2,200,10,9,0.01
3,400,10,3,0.01
1,72,5,4,0.01
0,20,3,3,0.01
1,376,28,18,0.01
1,23,2,3,0.01
8,400,13,9,0.01
2,348,4,7,0.01
3,395,29,19,0.01
2,90,7,11,0.01
1,50,4,8,0.01
4,400,6,5,0.01
3,395,23,17,0.01
1,67,6,7,0.01
3,148,8,16,0.01
1,46,5,2,0.01
4,371,27,22,0.01
2,250,16,12,0.01
3,246,9,13,0.01
1,116,5,13,0.01
7,400,26,18,0.01
1,30,4,4,0.01
2,400,13,8,0.01
0,297,9,7,0.01
2,244,10,4,0.01
0,134,5,3,0.01
2,53,5,7,0.01
0,400,5,3,0.01
1,36,4,7,0.01
2,75,4,5,0.01
2,360,12,8,0.01
0,333,6,5,0.01
2,91,6,5,0.01
8,199,2,1,0.01
0,22,3,6,0.01
1,185,8,10,0.01
0,13,2,3,0.01
2,400,9,10,0.01
3,400,26,19,0.01
1,41,4,5,0.01
4,275,15,6,0.01
3,294,10,6,0.01
3,287,21,12,0.01
7,400,20,9,0.01
5,335,18,14,0.01
2,269,12,9,0.01
0,120,4,6,0.01
1,147,5,10,0.01
1,123,6,10,0.01
1,43,4,3,0.01
6,369,22,17,0.01
0,64,4,7,0.01
2,274,9,10,0.01
5,197,12,13,0.01
2,400,21,17,0.01
0,130,2,8,0.01
4,323,6,1,0.01
0,47,5,4,0.01
0,27,4,5,0.01
4,294,8,8,0.01
8,388,24,15,0.01
0,107,4,3,0.01
0,131,3,4,0.01
2,197,4,6,0.01
0,23,3,2,0.01
0,96,3,2,0.01
2,94,4,7,0.01
0,299,5,12,0.01
2,400,23,15,0.01
0,164,5,17,0.01
5,176,9,13,0.01
3,400,12,6,0.01
1,102,5,10,0.01
0,95,0,3,0.01
2,224,9,11,0.01
3,280,15,10,0.01
8,322,6,5,0.01
3,392,31,14,0.01
1,41,5,4,0.01
3,97,6,5,0.01
4,400,23,7,0.01
0,98,4,10,0.01
0,371,15,7,0.01
0,32,3,7,0.01
1,289,20,16,0.01
1,62,6,9,0.01
1,400,15,16,0.01
1,73,6,15,0.01
6,400,27,12,0.01
2,77,3,3,0.01
2,144,7,8,0.01
3,52,4,5,0.01
1,25,2,4,0.01
3,83,6,3,0.01
2,98,5,10,0.01
2,128,3,8,0.01
3,286,6,11,0.01
3,400,23,8,0.01
9,400,31,13,0.01
1,400,14,13,0.01
1,65,5,9,0.01
3,100,7,4,0.01
6,400,17,11,0.01
1,61,6,9,0.01
1,121,3,7,0.01
1,102,5,2,0.01
0,106,3,1,0.01
2,335,10,10,0.01
4,400,15,8,0.01
2,374,16,14,0.01
1,60,4,8,0.01
0,102,1,1,0.01
4,400,19,12,0.01
2,89,2,3,0.01
0,64,4,8,0.01
0,81,1,3,0.01
2,241,5,6,0.01
2,195,8,5,0.01
4,283,10,10,0.01
4,170,6,12,0.01
1,40,5,9,0.01
3,195,6,5,0.01
1,90,3,6,0.01
9,222,16,7,0.01
2,143,9,8,0.01
5,400,22,34,0.01
1,49,4,8,0.01
4,201,7,8,0.01
2,185,6,10,0.01
0,20,3,7,0.01
2,321,7,6,0.01
3,400,7,3,0.01
1,63,5,7,0.01
4,316,9,11,0.01
2,168,7,9,0.01
0,21,3,7,0.01
2,45,4,6,0.01
1,56,3,4,0.01
4,256,8,6,0.01
3,331,6,6,0.01
3,400,20,9,0.01
3,261,7,11,0.01
1,158,4,10,0.01
3,113,3,3,0.01
3,108,6,7,0.01
1,241,4,6,0.01
1,104,2,3,0.01
1,178,4,6,0.01
1,172,6,8,0.01
3,133,1,7,0.01
2,77,6,5,0.01
4,193,6,7,0.01
0,87,5,13,0.01
2,253,1,3,0.01
0,19,1,3,0.01
0,27,3,4,0.01
2,249,10,11,0.01
3,293,6,25,0.01
1,50,5,5,0.01
3,400,9,9,0.01
1,400,7,5,0.01
3,350,24,19,0.01
0,77,1,1,0.01
5,400,19,10,0.01
2,89,4,1,0.01
1,150,7,0,0.01
1,52,5,5,0.01
0,312,6,8,0.01
3,221,8,4,0.01
0,126,4,0,0.01
3,239,7,3,0.01
0,110,3,7,0.01
4,400,24,18,0.01
0,211,9,4,0.01
0,24,3,7,0.01
2,400,12,9,0.01
0,112,7,5,0.01
3,106,6,10,0.01
2,97,2,4,0.01
14,400,32,18,0.01
2,251,4,7,0.01
4,400,30,9,0.01
2,71,5,2,0.01
3,400,5,319,0.01
6,353,16,23,0.01
4,229,14,12,0.01
1,291,9,6,0.01
3,400,8,7,0.01
2,400,28,13,0.01
0,276,2,3,0.01
2,86,5,7,0.01
6,127,5,2,0.01
7,306,17,15,0.01
9,400,21,10,0.01
2,400,14,2,0.01
0,20,3,3,0.01
1,311,5,7,0.01
3,390,14,4,0.01
0,63,1,2,0.01
2,400,16,5,0.01
2,154,3,9,0.01
0,23,2,3,0.01
2,118,1,1,0.01
1,395,15,4,0.01
1,352,9,5,0.01
0,158,3,3,0.01
9,162,5,3,0.01
4,400,14,14,0.01
1,400,5,9,0.01
11,400,13,10,0.01
1,330,4,4,0.01
2,400,17,13,0.01
1,150,3,3,0.01
4,93,5,3,0.01
3,400,27,9,0.01
0,309,13,6,0.01
0,79,0,3,0.01
1,136,1,0,0.01
1,16,2,0,0.01
2,279,4,5,0.01
3,400,7,3,0.01
2,312,4,4,0.01
7,264,8,12,0.01
0,92,1,1,0.01
1,100,2,3,0.01
3,400,10,8,0.01
4,112,4,0,0.01
0,59,1,5,0.01
2,206,2,4,0.01
0,400,25,11,0.01
1,167,6,10,0.01
1,264,12,2,0.01
0,158,1,0,0.01
1,104,2,11,0.01
0,129,0,6,0.01
0,81,1,5,0.01
4,353,22,7,0.01
1,133,3,2,0.01
4,229,6,9,0.01
4,89,3,0,0.01
0,78,1,3,0.01
0,105,6,1,0.01
1,388,19,12,0.01
1,269,12,7,0.01
1,170,3,40,0.01
1,400,19,3,0.01
0,196,3,4,0.01
0,273,0,5,0.01
5,150,2,6,0.01
1,79,3,6,0.01
1,99,1,0,0.01
1,111,2,4,0.01
0,87,3,7,0.01
1,253,5,4,0.01
0,138,1,4,0.01
4,366,17,7,0.01
3,400,14,2,0.01
1,400,22,8,0.01
0,76,1,3,0.01
8,400,15,6,0.01
0,400,1,1,0.01
1,226,3,5,0.01
3,326,13,3,0.01
3,396,13,6,0.01
5,400,23,7,0.01
0,101,1,2,0.01
4,269,8,7,0.01
0,107,0,1,0.01
4,90,4,8,0.01
6,400,16,10,0.01
0,110,1,1,0.01
0,125,0,1,0.01
1,158,1,5,0.01
7,395,14,4,0.01
0,319,2,3,0.01
0,118,7,2,0.01
0,113,4,4,0.01
0,94,1,6,0.01
6,400,12,8,0.01
6,400,19,12,0.01
1,400,15,3,0.01
3,290,11,4,0.01
0,5,1,3,0.01
0,77,4,6,0.01
1,400,19,14,0.01
0,400,2,4,0.01
2,400,8,6,0.01
1,121,3,6,0.01
5,387,26,11,0.01
3,400,25,14,0.01
5,117,6,6,0.01
1,400,14,12,0.01
3,329,18,14,0.01
0,23,3,6,0.01
5,126,9,9,0.01
1,71,4,4,0.01
1,117,5,7,0.01
4,265,11,12,0.01
1,69,8,3,0.01
9,400,17,7,0.01
0,335,7,11,0.01
3,400,24,17,0.01
1,278,9,8,0.01
4,103,3,2,0.01
4,400,25,15,0.01
1,46,5,3,0.01
3,400,22,13,0.01
0,42,3,7,0.01
1,87,4,4,0.01
0,110,1,5,0.01
4,400,11,10,0.01
0,332,22,13,0.01
0,118,1,0,0.01
7,400,15,8,0.01
0,85,1,4,0.01
1,261,3,3,0.01
0,60,1,1,0.01
0,119,2,3,0.01
4,400,24,9,0.01
7,400,26,19,0.01
4,77,6,4,0.01
2,338,19,14,0.01
1,198,5,3,0.01
0,127,3,5,0.01
1,400,38,22,0.01
2,400,24,14,0.01
2,106,5,11,0.01
3,400,23,11,0.01
0,99,1,4,0.01
0,379,20,8,0.01
0,96,7,3,0.01
2,247,6,7,0.01
0,17,1,3,0.01
0,106,1,1,0.01
3,277,13,10,0.01
2,400,6,2,0.01
2,400,14,9,0.01
0,113,2,3,0.01
1,92,3,4,0.01
3,352,28,14,0.01
3,67,5,12,0.01
2,400,29,20,0.01
0,42,4,4,0.01
0,41,5,6,0.01
6,355,11,12,0.01
0,117,1,2,0.01
0,349,17,14,0.01
1,252,9,7,0.01
0,400,7,10,0.01
0,89,4,3,0.01
3,322,7,12,0.01
2,54,3,3,0.01
0,147,0,2,0.01
0,92,4,4,0.01
1,400,25,19,0.01
0,140,3,1,0.01
5,400,32,17,0.01
3,333,12,3,0.01
2,285,17,11,0.01
0,400,32,10,0.01
2,400,9,6,0.01
0,97,3,5,0.01
1,244,6,4,0.01
1,153,5,6,0.01
1,47,4,6,0.01
6,400,11,8,0.01
1,304,11,1,0.01
14,400,23,9,0.01
2,124,2,6,0.01
7,159,5,7,0.01
2,167,7,11,0.01
0,64,5,4,0.01
3,131,7,4,0.01
1,400,11,9,0.01
0,47,3,3,0.01
4,400,15,11,0.01
1,318,9,9,0.01
2,53,4,7,0.01
0,28,3,3,0.01
2,386,20,9,0.01
7,259,7,2,0.01
1,132,2,2,0.01
0,32,3,6,0.01
1,49,4,4,0.01
2,400,22,10,0.01
1,90,4,0,0.01
4,146,6,8,0.01
7,186,9,7,0.01
0,56,2,6,0.01
8,158,2,4,0.01
4,304,10,3,0.01
3,400,7,2,0.01
0,381,10,9,0.01
1,128,2,6,0.01
2,266,6,9,0.01
0,114,2,6,0.01
5,163,5,7,0.01
6,138,4,5,0.01
0,29,4,5,0.01
3,400,28,12,0.01
1,23,2,4,0.01
1,19,2,3,0.01
3,169,5,11,0.01
2,52,4,7,0.01
2,93,6,4,0.01
1,54,3,3,0.01
3,400,18,15,0.01
3,128,4,3,0.01
3,201,9,6,0.01
0,61,4,6,0.01
10,354,12,11,0.01
2,254,9,8,0.01
7,135,7,6,0.01
3,371,22,12,0.01
0,80,2,6,0.01
3,400,11,6,0.01
3,400,9,4,0.01
2,94,7,13,0.01
2,222,4,4,0.01
1,392,16,9,0.01
1,92,8,5,0.01
0,20,3,7,0.01
1,73,4,4,0.01
4,377,18,10,0.01
1,256,4,6,0.01
4,400,20,11,0.01
5,400,22,13,0.01
2,338,26,9,0.01
2,110,8,7,0.01
3,70,5,6,0.01
2,127,4,3,0.01
8,350,36,17,0.01
0,131,1,2,0.01
1,400,11,15,0.01
7,332,15,6,0.01
4,400,21,8,0.01
2,400,0,2,0.01
2,79,5,7,0.01
3,283,10,11,0.01
1,223,3,9,0.01
3,93,6,3,0.01
4,400,32,13,0.01
11,345,28,11,0.01
1,122,3,7,0.01
3,138,5,8,0.01
2,399,19,13,0.01
3,400,24,8,0.01
2,400,23,19,0.01
5,400,26,7,0.01
2,384,17,5,0.01
2,355,5,6,0.01
2,400,27,13,0.01
2,120,6,10,0.01
0,215,6,7,0.01
0,193,3,9,0.01
2,61,4,4,0.01
3,261,11,2,0.01
1,171,9,6,0.01
1,105,4,9,0.01
3,400,34,11,0.01
6,134,3,11,0.01
2,262,9,5,0.01
1,400,2,2,0.01
2,400,15,11,0.01
0,227,8,9,0.01
0,400,23,8,0.01
0,9,1,4,0.01
2,118,9,12,0.01
1,353,28,17,0.01
3,369,25,12,0.01
6,400,21,10,0.01
0,43,2,4,0.01
1,239,8,9,0.01
0,149,8,5,0.01
2,301,15,6,0.01
0,400,22,5,0.01
3,131,7,3,0.01
1,154,6,4,0.01
6,308,17,13,0.01
2,400,21,9,0.01
1,72,6,10,0.01
1,75,7,2,0.01
1,72,2,3,0.01
2,135,4,4,0.01
1,51,4,6,0.01
3,400,18,9,0.01
1,306,5,3,0.01
1,32,4,4,0.01
1,400,8,15,0.01
0,120,1,3,0.01
6,311,23,10,0.01
2,114,6,5,0.01
2,222,1,1,0.01
3,273,8,9,0.01
3,71,4,5,0.01
2,93,4,4,0.01
3,400,22,17,0.01
2,400,6,2,0.01
1,89,4,3,0.01
0,49,1,3,0.01
2,400,21,5,0.01
0,400,20,11,0.01
1,400,26,8,0.01
0,99,1,0,0.01
0,400,5,0,0.01
0,96,1,3,0.01
0,58,1,1,0.01
1,67,1,0,0.01
1,256,7,11,0.01
1,56,5,3,0.01
1,124,2,3,0.01
2,64,4,0,0.01
2,79,5,8,0.01
1,163,1,4,0.01
1,117,5,5,0.01
1,208,9,7,0.01
5,153,5,2,0.01
1,82,3,14,0.01
0,48,1,3,0.01
5,400,15,3,0.01
1,249,10,7,0.01
2,400,6,10,0.01
2,228,5,7,0.01
2,400,15,16,0.01
0,400,21,11,0.01
4,121,7,5,0.01
4,310,10,14,0.01
5,326,24,18,0.01
2,258,16,8,0.01
8,400,27,14,0.01
1,72,4,6,0.01
0,94,3,6,0.01
2,102,6,4,0.01
1,65,5,6,0.01
3,44,3,3,0.01
1,181,9,8,0.01
0,147,4,6,0.01
0,71,1,0,0.01
0,93,0,8,0.01
3,299,18,7,0.01
6,400,20,8,0.01
4,166,7,10,0.01
1,236,6,10,0.01
0,29,4,3,0.01
0,108,2,6,0.01
3,94,9,10,0.01
1,400,15,5,0.01
0,116,3,0,0.01
3,302,8,7,0.01
2,229,5,5,0.01
6,400,29,19,0.01
6,400,26,14,0.01
2,126,1,5,0.01
2,400,20,6,0.01
1,400,14,6,0.01
2,135,6,5,0.01
4,356,25,8,0.01
1,154,6,13,0.01
3,400,3,11,0.01
4,300,11,6,0.01
0,107,5,9,0.01
1,400,29,14,0.01
2,55,3,3,0.01
6,400,22,8,0.01
3,74,6,7,0.01
1,110,1,8,0.01
1,93,3,5,0.01
2,98,0,4,0.01
2,400,3,4,0.01
3,364,18,15,0.01
0,172,1,3,0.01
1,47,4,6,0.01
5,335,18,9,0.01
1,323,13,6,0.01
0,60,3,2,0.01
9,391,22,12,0.01
3,134,2,4,0.01
0,22,3,3,0.01
1,58,5,1,0.01
4,163,2,5,0.01
1,302,12,10,0.01
0,60,3,3,0.01
2,400,23,6,0.01
0,122,1,4,0.01
2,274,3,3,0.01
4,305,10,11,0.01
4,305,5,4,0.01
0,115,7,4,0.01
3,80,3,3,0.01
1,400,19,5,0.01
4,400,13,16,0.01
2,400,6,15,0.01
0,108,2,0,0.01
5,400,7,7,0.01
1,56,7,8,0.01
5,180,3,4,0.01
3,359,15,6,0.01
0,149,3,3,0.01
3,122,3,5,0.01
2,400,24,16,0.01
5,85,6,1,0.01
0,362,11,15,0.01
2,400,20,9,0.01
12,304,16,11,0.01
0,400,8,4,0.01
3,158,3,8,0.01
2,118,4,10,0.01
3,400,24,18,0.01
8,114,5,6,0.01
5,400,25,14,0.01
3,61,3,4,0.01
0,167,5,6,0.01
0,56,8,7,0.01
2,159,7,12,0.01
3,64,4,9,0.01
4,79,3,5,0.01
3,400,35,21,0.01
14,400,38,7,0.01
0,14,2,1,0.01
1,23,3,0,0.01
1,45,6,5,0.01
0,176,2,4,0.01
6,400,23,11,0.01
4,260,14,8,0.01
2,281,9,5,0.01
0,60,3,1,0.01
5,352,31,20,0.01
0,100,4,3,0.01
1,234,14,10,0.01
1,91,3,1,0.01
1,142,7,6,0.01
3,400,31,14,0.01
3,90,6,4,0.01
2,400,9,10,0.01
2,277,6,8,0.01
0,126,1,3,0.01
2,198,5,1,0.01
2,400,15,1,0.01
4,196,7,7,0.01
7,115,4,4,0.01
2,400,18,13,0.01
1,400,26,11,0.01
8,337,19,3,0.01
1,332,20,6,0.01
0,300,12,13,0.01
1,400,8,8,0.01
4,237,11,8,0.01
0,145,8,10,0.01
5,400,25,4,0.01
3,185,4,10,0.01
2,77,3,6,0.01
1,32,2,5,0.01
4,196,9,8,0.01
0,132,1,7,0.01
1,63,5,7,0.01
0,400,20,12,0.01
2,400,10,9,0.01
2,57,5,3,0.01
5,400,25,20,0.01
5,292,15,10,0.01
2,88,5,5,0.01
1,44,4,8,0.01
6,140,8,6,0.01
3,285,7,7,0.01
4,180,7,11,0.01
2,199,4,8,0.01
0,20,3,5,0.01
3,225,9,9,0.01
1,206,11,8,0.01
3,400,12,10,0.01
3,153,8,14,0.01
2,102,7,12,0.01
1,79,3,7,0.01
2,389,5,6,0.01
7,400,5,4,0.01
5,400,21,8,0.01
8,400,28,14,0.01
9,400,16,13,0.01
2,49,6,7,0.01
3,169,7,10,0.01
3,73,3,4,0.01
5,347,17,11,0.01
3,96,6,8,0.01
2,104,4,5,0.01
2,31,4,5,0.01
1,53,5,6,0.01
5,299,11,2,0.01
3,393,12,13,0.01
2,67,4,3,0.01
0,400,7,6,0.01
2,155,6,12,0.01
2,115,6,3,0.01
6,400,12,15,0.01
4,400,24,8,0.01
2,120,1,5,0.01
1,66,8,10,0.01
1,236,2,9,0.01
1,76,5,12,0.01
11,376,14,11,0.01
0,73,5,6,0.01
9,148,7,7,0.01
2,107,7,8,0.01
5,400,25,18,0.01
1,245,5,9,0.01
4,370,17,3,0.01
5,400,29,16,0.01
4,300,18,3,0.01
1,78,1,4,0.01
3,360,13,12,0.01
0,400,29,11,0.01
9,400,42,20,0.01
4,400,22,17,0.01
1,141,4,7,0.01
5,400,31,5,0.01
3,351,12,6,0.01
0,108,7,3,0.01
2,166,7,5,0.01
0,48,1,4,0.01
5,361,9,4,0.01
0,108,2,5,0.01
3,244,6,8,0.01
4,69,6,10,0.01
0,252,3,7,0.01
4,400,20,13,0.01
9,400,6,10,0.01
0,332,11,5,0.01
6,204,7,7,0.01
2,400,22,7,0.01
2,245,3,10,0.01
0,138,1,2,0.01
0,77,1,1,0.01
0,288,4,6,0.01
6,175,15,10,0.01
2,206,4,6,0.01
1,400,27,16,0.01
1,390,7,8,0.01
0,336,18,13,0.01
8,400,20,7,0.01
2,400,25,14,0.01
2,318,8,6,0.01
1,161,3,4,0.01
2,146,1,6,0.01
0,400,12,6,0.01
2,400,23,14,0.01
2,74,2,8,0.01
3,126,5,2,0.01
0,81,3,1,0.01
1,100,1,0,0.01
0,400,12,9,0.01
1,146,2,6,0.01
4,384,17,13,0.01
4,242,4,9,0.01
3,303,10,3,0.01
1,233,6,5,0.01
2,52,5,7,0.01
2,379,13,13,0.01
1,93,1,3,0.01
2,191,8,9,0.01
0,135,4,10,0.01
2,400,25,13,0.01
2,323,13,5,0.01
0,400,4,4,0.01
11,169,7,7,0.01
3,400,12,10,0.01
3,400,1,5,0.01
1,61,5,2,0.01
1,223,7,9,0.01
0,35,3,4,0.01
2,65,7,5,0.01
4,400,32,18,0.01
0,101,5,6,0.01
8,400,19,11,0.01
2,240,18,12,0.01
4,400,24,8,0.01
4,400,22,9,0.01
1,400,15,6,0.01
2,38,4,2,0.01
1,100,5,9,0.01
7,400,32,17,0.01
1,123,4,2,0.01
7,367,23,14,0.01
2,400,23,9,0.01
11,313,17,16,0.01
8,400,11,2,0.01
4,400,8,9,0.01
2,400,24,15,0.01
2,282,12,3,0.01
0,51,6,5,0.01
1,80,5,5,0.01
2,341,13,14,0.01
1,400,15,3,0.01
5,400,28,13,0.01
0,370,15,15,0.01
1,159,6,4,0.01
1,375,15,14,0.01
5,189,5,14,0.01
0,111,7,9,0.01
2,400,33,54,0.01
1,87,5,14,0.01
4,220,5,5,0.01
0,20,3,3,0.01
3,400,25,16,0.01
1,38,5,7,0.01
1,169,9,5,0.01
0,37,4,13,0.01
2,98,5,9,0.01
6,130,6,3,0.01
9,400,14,10,0.01
4,242,8,2,0.01
0,63,2,6,0.01
8,400,17,10,0.01
0,400,19,7,0.01
2,400,16,18,0.01
7,169,3,9,0.01
1,400,14,7,0.01
0,129,1,2,0.01
2,400,25,4,0.01
2,400,7,8,0.01
3,211,5,9,0.01
2,120,2,4,0.01
1,78,1,2,0.01
1,282,7,3,0.01
9,300,12,5,0.01
8,400,29,2,0.01
1,33,4,2,0.01
3,301,27,7,0.01
0,78,0,0,0.01
1,89,6,9,0.01
4,400,19,8,0.01
7,308,8,12,0.01
5,219,6,11,0.01
2,275,12,6,0.01
1,400,23,9,0.01
2,61,2,5,0.01
1,400,17,15,0.01
0,13,1,2,0.01
0,85,0,0,0.01
1,179,7,3,0.01
2,398,19,10,0.01
1,134,2,5,0.01
1,130,3,4,0.01
0,55,2,3,0.01
2,331,9,3,0.01
1,116,3,5,0.01
0,224,1,5,0.01
3,395,15,6,0.01
1,121,2,5,0.01
1,162,7,9,0.01
3,252,10,9,0.01
1,289,11,17,0.01
1,273,9,6,0.01
2,101,3,6,0.01
6,400,24,24,0.01
5,276,9,5,0.01
0,110,6,8,0.01
2,400,21,11,0.01
2,156,1,3,0.01
0,64,1,3,0.01
1,92,5,3,0.01
2,300,18,3,0.01
0,38,3,7,0.01
4,98,7,12,0.01
8,237,5,8,0.01
1,98,6,14,0.01
15,400,35,19,0.01
1,290,4,9,0.01
7,400,25,5,0.01
0,266,5,6,0.01
0,121,3,7,0.01
2,400,7,11,0.01
1,400,14,18,0.01
0,68,1,5,0.01
0,117,4,6,0.01
2,92,10,10,0.01
5,400,14,15,0.01
0,20,3,7,0.01
1,400,17,11,0.01
0,136,4,4,0.01
11,400,18,19,0.01
9,235,13,4,0.01
2,169,9,13,0.01
0,150,1,4,0.01
8,114,9,4,0.01
7,400,19,12,0.01
3,400,29,8,0.01
6,322,19,15,0.01
0,86,1,1,0.01
1,112,3,7,0.01
0,150,2,3,0.01
2,400,8,8,0.01
2,121,2,8,0.01
2,137,8,5,0.01
5,106,8,12,0.01
2,131,4,9,0.01
0,7,1,0,0.01
3,245,16,2,0.01
4,400,13,6,0.01
7,400,17,13,0.01
3,128,4,6,0.01
7,148,6,12,0.01
3,102,5,7,0.01
0,58,1,3,0.01
1,101,3,6,0.01
0,325,15,4,0.01
6,400,12,15,0.01
0,131,0,3,0.01
0,117,1,2,0.01
2,400,18,7,0.01
0,179,1,2,0.01
0,102,1,4,0.01
0,113,3,1,0.01
3,400,15,9,0.01
4,400,21,12,0.01
3,247,7,5,0.01
1,400,7,11,0.01
1,375,13,9,0.01
0,400,5,7,0.01
1,358,8,15,0.01
1,86,6,5,0.01
1,400,7,7,0.01
1,147,2,6,0.01
3,318,17,7,0.01
2,400,7,19,0.01
1,223,7,8,0.01
1,296,8,20,0.01
2,240,11,8,0.01
1,192,2,6,0.01
0,400,17,17,0.01
0,101,2,5,0.01
2,400,17,6,0.01
1,400,5,5,0.01
1,71,4,4,0.01
2,400,11,28,0.01
1,144,5,3,0.01
2,59,6,4,0.01
1,150,6,14,0.01
2,111,1,2,0.01
0,235,8,22,0.01
2,75,6,1,0.01
1,83,5,11,0.01
0,63,6,7,0.01
2,352,13,5,0.01
0,24,3,1,0.01
3,400,15,10,0.01
0,52,3,1,0.01
2,55,6,10,0.01
2,193,7,4,0.01
3,364,20,2,0.01
5,400,39,29,0.01
0,103,2,12,0.01
1,105,1,6,0.01
1,48,4,6,0.01
3,196,12,8,0.01
3,126,8,4,0.01
2,56,3,6,0.01
1,170,7,10,0.01
1,213,6,12,0.01
0,55,3,6,0.01
0,104,3,6,0.01
0,22,3,3,0.01
1,96,2,3,0.01
0,60,1,2,0.01
4,214,6,8,0.01
5,400,38,20,0.01
6,81,5,13,0.01
0,55,1,2,0.01
3,113,5,8,0.01
7,400,28,17,0.01
3,400,10,8,0.01
4,400,33,21,0.01
5,400,10,8,0.01
6,400,28,21,0.01
0,87,1,4,0.01
2,400,36,8,0.01
1,400,19,7,0.01
2,123,2,5,0.01
1,400,6,8,0.01
1,90,5,3,0.01
2,307,9,14,0.01
3,92,3,2,0.01
0,106,4,4,0.01
3,105,3,7,0.01
0,392,27,8,0.01
1,285,5,8,0.01
1,309,2,5,0.01
1,144,2,5,0.01
0,99,1,4,0.01
0,148,4,1,0.01
3,98,8,6,0.01
2,72,2,3,0.01
2,400,12,10,0.01
1,380,6,6,0.01
9,400,22,4,0.01
7,201,10,8,0.01
8,400,18,8,0.01
2,47,4,3,0.01
9,380,26,18,0.01
2,315,12,15,0.01
1,147,4,5,0.01
2,168,5,5,0.01
2,85,5,8,0.01
4,221,9,8,0.01
6,230,11,12,0.01
2,400,4,5,0.01
1,162,5,4,0.01
3,128,4,6,0.01
2,149,4,3,0.01
0,99,1,2,0.01
8,400,24,12,0.01
3,304,21,15,0.01
0,258,5,2,0.01
2,400,15,18,0.01
12,394,24,12,0.01
3,336,21,18,0.01
2,400,13,5,0.01
2,400,22,8,0.01
14,400,23,7,0.01
0,20,3,4,0.01
0,400,25,17,0.01
8,189,10,12,0.01
0,400,24,12,0.01
3,400,27,11,0.01
1,400,27,8,0.01
1,162,4,8,0.01
0,24,3,3,0.01
3,162,4,2,0.01
2,232,16,5,0.01
0,155,1,4,0.01
1,231,3,3,0.01
2,400,13,5,0.01
0,105,1,2,0.01
1,400,18,11,0.01
1,62,5,4,0.01
1,81,1,0,0.01
1,250,11,4,0.01
2,156,4,3,0.01
1,161,1,6,0.01
0,82,1,1,0.01
3,143,7,3,0.01
7,400,29,30,0.01
0,61,6,6,0.01
0,84,2,3,0.01
1,71,6,7,0.01
3,400,7,4,0.01
1,146,8,7,0.01
0,110,1,2,0.01
3,400,24,11,0.01
1,175,5,8,0.01
2,400,16,19,0.01
1,55,5,3,0.01
1,400,14,2,0.01
4,400,19,6,0.01
2,385,8,12,0.01
3,400,11,3,0.01
4,400,18,12,0.01
1,82,2,7,0.01
1,113,3,4,0.01
4,400,6,12,0.01
10,236,8,9,0.01
0,400,7,3,0.01
2,145,4,9,0.01
1,105,3,4,0.01
4,139,6,7,0.01
1,119,2,3,0.01
2,78,6,7,0.01
3,152,4,3,0.01
1,400,12,6,0.01
7,400,31,15,0.01
3,96,4,3,0.01
1,52,5,5,0.01
2,87,6,10,0.01
1,400,20,15,0.01
2,400,7,7,0.01
2,234,6,2,0.01
2,54,4,3,0.01
2,400,28,14,0.01
3,115,6,14,0.01
3,229,8,11,0.01
2,400,22,2,0.01
0,71,1,2,0.01
4,400,28,4,0.01
2,400,13,12,0.01
0,167,5,10,0.01
3,400,13,14,0.01
2,39,4,1,0.01
3,366,10,10,0.01
1,172,3,6,0.01
0,75,1,6,0.01
1,400,20,1,0.01
1,60,0,6,0.01
3,329,20,8,0.01
0,105,1,2,0.01
2,400,19,9,0.01
6,400,24,2,0.01
6,141,6,15,0.01
0,91,1,1,0.01
0,136,3,3,0.01
1,192,2,7,0.01
3,77,5,5,0.01
2,88,5,3,0.01
5,362,24,3,0.01
